step,ss_mse,ss_mse_db,family,snr_db,seed
76000,15.649160815006502,11.944910535001508,impulsive,10.0,21
76000,0.5633112852493928,-2.492515481204487,colored,0.0,21
76000,2.391282729629604,3.786309272907374,colored,0.0,21
80000,0.06423478186168975,-11.922297463764071,colored,5.0,21
80000,7.5899581969030505,8.802393839450334,time_varying,20.0,21
80000,0.19272495496132833,-7.15062047146626,time_varying,5.0,21
80000,0.037577116617075815,-14.250765474100868,gaussian,20.0,21
84000,0.0793311667056278,-11.005561585901049,colored,5.0,21
84000,0.1700090631562753,-7.6952792583187,impulsive,0.0,21
84000,43.29913734000906,16.364792438774884,colored,0.0,21
84000,0.09660976270641257,-10.1497898460186,gaussian,5.0,21
88000,2.100838146375778,3.2239259460342558,colored,0.0,21
88000,4.2143592408577595,6.247315530264394,impulsive,5.0,21
88000,0.33060494365149734,-4.806906565572286,gaussian,20.0,21
88000,0.0666742267407752,-11.760420123644074,time_varying,0.0,21
92000,0.18967826096132426,-7.2198244077769935,gaussian,0.0,21
92000,0.055300552892865826,-12.572705266057058,gaussian,15.0,21
92000,0.9257761368627021,-0.3349401793858533,colored,10.0,21
92000,24.86747715860502,13.95631727703704,colored,15.0,21
96000,0.3711193176263441,-4.304864390206385,impulsive,20.0,21
96000,0.11996214751629056,-9.209557682662867,impulsive,0.0,21
96000,2.0339235086054344,3.083346160327472,time_varying,0.0,21
96000,0.00422165052486309,-23.745177210452063,gaussian,20.0,21
100000,0.21155329697381028,-6.745802019714975,gaussian,0.0,21
100000,0.05568615777817448,-12.54252746428219,time_varying,20.0,21
100000,0.02352339510888537,-16.284999967507222,gaussian,15.0,21
100000,0.47103068079300797,-3.2695080398452205,gaussian,5.0,21
104000,0.014325827083766474,-18.43880295155965,impulsive,15.0,21
104000,0.13958517678908028,-8.551606990486869,gaussian,10.0,21
104000,0.613269719113959,-2.123484785636785,gaussian,0.0,21
104000,0.05719625897466085,-12.426323760908817,gaussian,20.0,21
108000,0.041780092605136376,-13.790306017350918,time_varying,10.0,21
108000,0.20845442020055183,-6.809888913806209,gaussian,0.0,21
108000,0.18227214027117153,-7.392797068287771,time_varying,0.0,21
108000,3.995551406913313,6.015767226875946,impulsive,5.0,21
112000,0.06330054203603754,-11.985925711408358,time_varying,0.0,21
112000,14.396447924229973,11.58255350622963,impulsive,0.0,21
112000,0.041288674349632806,-13.841690607302223,colored,5.0,21
112000,0.013026450933474732,-18.85173892002226,gaussian,20.0,21
116000,0.06357341679239066,-11.967244465113671,colored,20.0,21
116000,0.018016685950671716,-17.443250915626113,time_varying,0.0,21
116000,0.11901977061302299,-9.243808910831554,colored,0.0,21
116000,0.01616029264408588,-17.915507788958895,time_varying,10.0,21
120000,0.018791041983986893,-17.260491371010076,gaussian,10.0,21
120000,13.09416784934036,11.170779036835437,time_varying,15.0,21
120000,0.07093770854127861,-11.49122844388419,colored,5.0,21
120000,0.03140565152420069,-15.029921925205528,time_varying,10.0,21
124000,0.020524698347300016,-16.87723216992027,gaussian,20.0,21
124000,0.09517109395843781,-10.214949385921166,impulsive,0.0,21
124000,0.011694117874708974,-19.320325328254025,colored,15.0,21
124000,0.017044205346734613,-17.68423242081841,impulsive,15.0,21
128000,0.03616371731985174,-14.417269341436693,impulsive,10.0,21
128000,0.0712832346970699,-11.470126010636612,impulsive,0.0,21
128000,14.004664711824757,11.462727157624439,colored,0.0,21
128000,0.0935396192934849,-10.290044019990445,time_varying,0.0,21
132000,0.01008153635203504,-19.964732795172484,time_varying,0.0,21
132000,0.10502601987418561,-9.787030924701439,time_varying,20.0,21
132000,0.11433340587114328,-9.418268591387442,impulsive,0.0,21
132000,0.017253768577555513,-17.63116031366549,colored,20.0,21
136000,0.22259767623101945,-6.524793737159503,impulsive,0.0,21
136000,0.04521888371547518,-13.446801629495027,time_varying,5.0,21
136000,0.1849941510844676,-7.328420023616445,time_varying,0.0,21
136000,0.03382458337120793,-14.707675440360434,time_varying,10.0,21
140000,0.1612278908384531,-7.925598273577965,gaussian,0.0,21
140000,0.012404866156686315,-19.064079171871658,impulsive,20.0,21
140000,0.01425576520363716,-18.460094661670624,colored,10.0,21
140000,9.402004643858076,9.732204613599846,colored,5.0,21
144000,0.005694248133072111,-22.445636118447897,impulsive,15.0,21
144000,0.002857098458289458,-25.44074793012669,gaussian,15.0,21
144000,0.03540170679829082,-14.509757991141939,gaussian,20.0,21
144000,0.01290467710841213,-18.89252857555983,time_varying,15.0,21
148000,0.003782167142580532,-24.22259282489729,colored,20.0,21
148000,0.126945169761856,-8.963838192900369,gaussian,0.0,21
148000,0.14882631087538517,-8.273202834520143,colored,0.0,21
148000,0.09858985646842786,-10.061677656466978,gaussian,10.0,21
152000,16.146958670602952,12.080907336666272,impulsive,10.0,21
152000,0.021675919739148362,-16.640224657273354,time_varying,15.0,21
152000,0.21736570609902467,-6.628089737103958,impulsive,20.0,21
152000,0.054842851085881494,-12.608799758534516,time_varying,20.0,21
156000,0.021707434366531265,-16.63391503393483,impulsive,20.0,21
156000,2.8926455883180386,4.612952264353369,impulsive,5.0,21
156000,0.008184352552914003,-20.870156709721424,time_varying,0.0,21
156000,0.13833278802651144,-8.590748699866745,impulsive,20.0,21
160000,0.11672549024156806,-9.328342933732115,colored,0.0,21
160000,0.07870796795380301,-11.03981299869152,colored,20.0,21
160000,0.0628335673968478,-12.018082823623965,colored,0.0,21
160000,0.013957802418255614,-18.55182953655496,gaussian,20.0,21
164000,0.05638841260056316,-12.488101311269384,gaussian,5.0,21
164000,0.012537550893685953,-19.017872910015228,time_varying,15.0,21
164000,0.38655811544666147,-4.127852046670126,impulsive,10.0,21
164000,0.04341618768283672,-13.623483140129167,impulsive,10.0,21
168000,0.008501851953585802,-20.70486461809057,gaussian,10.0,21
168000,0.022882506892249188,-16.404963981366727,colored,15.0,21
168000,0.029056290978343887,-15.367598239681142,colored,5.0,21
168000,0.024972081414237114,-16.025452578297045,gaussian,5.0,21
172000,0.03971369242421054,-14.010597320410474,impulsive,15.0,21
172000,0.017150788312511295,-17.657159133856553,gaussian,10.0,21
172000,0.043037175884399446,-13.661562349631355,colored,5.0,21
172000,10.39195269985798,10.166971613293105,time_varying,10.0,21
176000,0.02397620164617148,-16.202196174979473,time_varying,0.0,21
176000,0.044534554888484304,-13.513028839793922,colored,10.0,21
176000,0.021582330731933858,-16.65901656511607,colored,5.0,21
176000,0.1435214234302106,-8.430832669891236,impulsive,5.0,21
180000,0.0750144856207109,-11.248548643666364,gaussian,5.0,21
180000,0.1809288831439793,-7.424920976554005,colored,15.0,21
180000,0.011007707373120484,-19.5830312412073,impulsive,20.0,21
180000,0.027389235721492183,-15.624200862613824,colored,10.0,21
184000,0.04980694088024896,-13.027101316101572,impulsive,5.0,21
184000,0.032513171116391744,-14.87940670257145,time_varying,5.0,21
184000,0.06839452492196547,-11.649786627669377,colored,5.0,21
184000,0.05783993454009095,-12.377722072152386,impulsive,20.0,21
188000,0.028458053019529195,-15.457948158246364,impulsive,5.0,21
188000,134.31406696302895,21.281214995227412,time_varying,0.0,21
188000,0.018562504278198312,-17.313634332211635,impulsive,5.0,21
188000,0.0106950413181436,-19.7081753323912,impulsive,10.0,21
192000,229.46020335185273,23.607073741286673,impulsive,5.0,21
192000,0.016925557516213746,-17.714570170202656,time_varying,20.0,21
192000,0.06733800887374312,-11.717397294610937,impulsive,10.0,21
192000,0.13120455846285983,-8.820510759259905,gaussian,0.0,21
196000,0.01164924521472792,-19.337022127721784,gaussian,10.0,21
196000,0.010956227379337036,-19.603389631832318,time_varying,5.0,21
196000,0.006773127669393467,-21.69210738061908,colored,10.0,21
196000,0.011191744960817778,-19.511021951332076,gaussian,15.0,21
200000,7.43843399861455,8.714815138596322,time_varying,10.0,21
200000,0.6159748469847993,-2.1043702166398646,gaussian,0.0,21
200000,0.019828905846970828,-17.027012493498482,impulsive,20.0,21
200000,0.036048810845546383,-14.4310905691684,impulsive,5.0,21
204000,0.007055775926141752,-21.514552197060375,time_varying,0.0,21
204000,0.08473582024776857,-10.719329621861608,impulsive,0.0,21
204000,0.07917447319587381,-11.014148176112686,colored,15.0,21
204000,0.00653451828271135,-21.847864225343994,gaussian,20.0,21
208000,0.014659578573171059,-18.338785143840273,time_varying,5.0,21
208000,44.3115029836169,16.465164809370858,colored,5.0,21
208000,0.012700621676271865,-18.961750204298106,gaussian,10.0,21
208000,0.10856393925892562,-9.643144066175731,impulsive,10.0,21
212000,0.08847624695464924,-10.531733078411518,time_varying,10.0,21
212000,0.023243089061718986,-16.337061536594742,time_varying,15.0,21
212000,0.004184518694429292,-23.78354487477158,time_varying,0.0,21
212000,108.28992005036315,20.345880330773838,colored,0.0,21
216000,0.008841232276385934,-20.534871994697916,gaussian,15.0,21
216000,0.3520940972729692,-4.533412556535633,time_varying,5.0,21
216000,0.10153765455107577,-9.933728727105711,impulsive,0.0,21
216000,0.12379271129253536,-9.07304925091216,gaussian,0.0,21
220000,0.06280378659812093,-12.020141707607833,gaussian,20.0,21
220000,0.04473638007176663,-13.493391605618278,gaussian,15.0,21
220000,0.01263916230523684,-18.982817091101758,time_varying,15.0,21
220000,0.058866264876992036,-12.301335197227296,impulsive,5.0,21
224000,0.14284011309073805,-8.451498146323056,colored,10.0,21
224000,0.02607287422765164,-15.838110903185335,gaussian,15.0,21
224000,0.021178014388582446,-16.74114760945812,impulsive,5.0,21
224000,0.2254837353810541,-6.468847792342488,impulsive,5.0,21
228000,0.030451287609226996,-15.163943388211374,time_varying,5.0,21
228000,0.04786554961193866,-13.199769499651396,gaussian,0.0,21
228000,0.0019382902063078786,-27.125811983911746,impulsive,20.0,21
228000,0.009513412678732952,-20.216636637027925,gaussian,10.0,21
232000,0.04462004389599893,-13.504700067950086,time_varying,5.0,21
232000,0.014784631240811147,-18.3018950317329,colored,20.0,21
232000,0.05201657164369978,-12.838582750708307,colored,20.0,21
232000,0.07186805280950931,-11.434641217371993,time_varying,15.0,21
236000,0.006057504399771648,-22.1770626167578,gaussian,15.0,21
236000,0.0015133690820164824,-28.200551425849774,gaussian,20.0,21
236000,0.022008074239662202,-16.574179575940388,impulsive,5.0,21
236000,0.44644196824786364,-3.5023498583982047,colored,0.0,21
240000,0.016285802863931987,-17.881908265240483,gaussian,20.0,21
240000,0.11112208287578901,-9.541996267609182,time_varying,15.0,21
240000,0.35738756264330607,-4.468605653416615,impulsive,5.0,21
240000,0.02311990039440992,-16.36014041264356,impulsive,5.0,21
244000,0.016538017095181403,-17.815165634540392,gaussian,20.0,21
244000,0.05294115983697168,-12.762065483819827,gaussian,5.0,21
244000,0.006080150372254805,-22.160856796964737,colored,10.0,21
244000,0.2683800319617168,-5.712497997214001,time_varying,5.0,21
248000,12.676479139140877,11.029986460714925,colored,0.0,21
248000,0.043143944746459044,-13.650801489012636,impulsive,20.0,21
248000,0.010355965353799713,-19.84809411138332,gaussian,10.0,21
248000,0.004711435180474789,-23.26846779399144,impulsive,20.0,21
252000,0.02834580135372711,-15.475112607045318,impulsive,20.0,21
252000,0.04423004926306233,-13.54282576906713,time_varying,15.0,21
252000,0.006889068642740573,-21.618394878492133,gaussian,20.0,21
252000,3.632511318319696,5.6020697616388295,gaussian,0.0,21
256000,0.19219435830012704,-7.162593648186174,impulsive,5.0,21
256000,0.25545254776857795,-5.926897615009933,gaussian,5.0,21
256000,0.161799605511231,-7.910225415869734,colored,10.0,21
256000,0.012214750772737447,-19.13115389819876,gaussian,15.0,21
260000,0.024283037672180628,-16.146969863701887,impulsive,5.0,21
260000,0.05583110088522543,-12.531238085798202,colored,15.0,21
260000,0.02378437792373317,-16.237082029738975,colored,5.0,21
260000,0.06248178142426259,-12.042465967342714,gaussian,5.0,21
264000,0.0849033725561051,-10.710750582383797,gaussian,20.0,21
264000,0.0031578865155443584,-25.006034810801413,gaussian,15.0,21
264000,4.020886863432052,6.04321853436665,gaussian,5.0,21
264000,0.022315954611016132,-16.513845305638277,colored,10.0,21
268000,0.009280090737508467,-20.324477773327686,gaussian,20.0,21
268000,0.0038232464270126477,-24.1756770855253,colored,20.0,21
268000,0.027860178855117938,-15.550160998296525,impulsive,5.0,21
268000,0.029183834609387695,-15.348576445632842,colored,10.0,21
272000,0.24526953131519838,-6.103563988099624,gaussian,0.0,21
272000,0.007955675348369261,-20.99322947625812,impulsive,20.0,21
272000,0.02502121436840516,-16.016916162599735,time_varying,5.0,21
272000,21.07641691531787,13.237967808208289,colored,10.0,21
276000,0.001832114349274599,-27.37047423602978,impulsive,20.0,21
276000,0.08756659030189096,-10.576615606665294,gaussian,5.0,21
276000,0.012884632578875916,-18.89927961343387,colored,10.0,21
276000,0.003819852075812026,-24.179534547501113,colored,20.0,21
280000,18.449321561080687,12.659804004302595,colored,15.0,21
280000,0.029210848906215538,-15.344558216515036,colored,15.0,21
280000,170.2856710603667,22.311781051485823,gaussian,15.0,21
280000,0.010446349983370575,-19.810354280744896,impulsive,20.0,21
284000,0.09986987766369194,-10.005654821110713,time_varying,10.0,21
284000,0.4261119930775395,-3.704762422498353,impulsive,0.0,21
284000,0.049597221624121744,-13.045426514669536,colored,10.0,21
284000,0.0892147028030396,-10.495635669190168,colored,15.0,21
288000,0.011061674039147821,-19.561791432498627,time_varying,5.0,21
288000,0.09335494771199694,-10.298626599590326,gaussian,10.0,21
288000,0.0977431491631985,-10.099136726477125,colored,0.0,21
288000,0.0012298378118456767,-29.10152158178861,impulsive,20.0,21
292000,0.004092707969628707,-23.879892427158758,colored,15.0,21
292000,0.0888012302108413,-10.51581017661563,impulsive,0.0,21
292000,0.0026249521897107565,-25.808786021626283,colored,20.0,21
292000,0.034727369678260935,-14.593281097800194,colored,10.0,21
296000,0.6311868415895281,-1.9984206348081375,time_varying,5.0,21
296000,0.02923709618283225,-15.340657635186425,gaussian,20.0,21
296000,9.728996877494316,9.880680640065965,impulsive,20.0,21
296000,0.004323053173277102,-23.64209422538729,time_varying,10.0,21
300000,0.05244448402237957,-12.803001830506613,gaussian,10.0,21
300000,0.009174578320659436,-20.37413887488398,gaussian,10.0,21
300000,0.02283077042656938,-16.414794329339173,time_varying,20.0,21
300000,0.04313875358283652,-13.651324072047764,colored,5.0,21
304000,17.65909432078954,12.469684262195091,colored,10.0,21
304000,6.235739557569848,7.948879681152878,impulsive,20.0,21
304000,0.1639544833706391,-7.852767029535002,time_varying,20.0,21
304000,0.011630348692463521,-19.344072643449017,gaussian,10.0,21
308000,0.008637001671513878,-20.636369963032077,time_varying,15.0,21
308000,0.15468559048833988,-8.10550140485724,time_varying,5.0,21
308000,0.08617284172101071,-10.646295850880936,time_varying,5.0,21
308000,0.013010038405978723,-18.857214213543013,colored,10.0,21
312000,0.3649725848126433,-4.377397566704234,impulsive,0.0,21
312000,0.06581945959739109,-11.816456877420434,time_varying,0.0,21
312000,7.046441933607882,8.479698774641475,gaussian,0.0,21
312000,0.08882653324952533,-10.514572873399512,impulsive,5.0,21
316000,0.00989881665679354,-20.044167195142848,gaussian,10.0,21
316000,0.342629964491088,-4.651746587537242,colored,10.0,21
316000,0.007644712707416453,-21.16638830917958,colored,15.0,21
316000,0.07066166961320464,-11.508161051453083,colored,5.0,21
320000,0.0021848480522867007,-26.605787609424027,impulsive,20.0,21
320000,0.010719591175583116,-19.69821777436129,gaussian,20.0,21
320000,0.015283520252791585,-18.15776603174223,time_varying,10.0,21
320000,0.05125533853230289,-12.90260893690579,gaussian,15.0,21
324000,0.1595382389410533,-7.971352062046197,time_varying,0.0,21
324000,0.24374369087054115,-6.1306661688126844,time_varying,10.0,21
324000,0.01619069535985308,-17.907344986897183,impulsive,20.0,21
324000,0.023145255332097422,-16.355380238185823,time_varying,0.0,21
328000,1.4894971813575497,1.7303968571716746,impulsive,20.0,21
328000,0.03604958350063042,-14.430997485309193,impulsive,5.0,21
328000,0.034166211875262205,-14.664031702335762,time_varying,15.0,21
328000,0.0033385820611403784,-24.76437944367826,time_varying,15.0,21
332000,0.0033770156924117422,-24.714669211394522,colored,15.0,21
332000,0.012014339718159664,-19.203000920431904,impulsive,5.0,21
332000,0.1236548282677808,-9.07788921360507,gaussian,20.0,21
332000,0.05654506089425115,-12.476053238882558,impulsive,15.0,21
336000,0.003257504805090979,-24.87114934861041,gaussian,20.0,21
336000,0.011712973642488262,-19.313328339616447,colored,10.0,21
336000,3.674868764715261,5.652418343651844,gaussian,5.0,21
336000,0.12919528699425933,-8.887533289824635,colored,0.0,21
340000,0.003164273060736158,-24.997260460061426,colored,15.0,21
340000,0.025187058661992532,-15.98822546317545,time_varying,5.0,21
340000,0.3746324238857554,-4.263946377837529,gaussian,0.0,21
340000,0.050294481874532254,-12.98479661514034,colored,15.0,21
344000,0.021955246334003767,-16.58461685804746,colored,15.0,21
344000,0.0020698863338432633,-26.840535026134763,impulsive,20.0,21
344000,0.017904350272502187,-17.470414343701755,impulsive,15.0,21
344000,0.2229027111639766,-6.518846491652166,colored,5.0,21
348000,0.023198452239026026,-16.345409895073317,colored,10.0,21
348000,3.34345041916208,5.241948873254993,colored,20.0,21
348000,0.015281810866705336,-18.158251795788118,impulsive,5.0,21
348000,0.030629842787293426,-15.138552322613958,gaussian,5.0,21
352000,19.00819395333232,12.78940854721168,time_varying,5.0,21
352000,2.534696924452881,4.039260378681097,colored,10.0,21
352000,0.008057409184844228,-20.938045806724684,colored,10.0,21
352000,0.002085361195794999,-26.80818711822536,colored,20.0,21
356000,0.1786894108003431,-7.479011831787763,time_varying,5.0,21
356000,0.10210919871601098,-9.909351318397663,colored,20.0,21
356000,0.002503040700465666,-26.0153208835493,time_varying,15.0,21
356000,0.006053793772063905,-22.179723776883105,colored,15.0,21
360000,0.02602963581037147,-15.845319081957282,impulsive,20.0,21
360000,0.007820296895913141,-21.067767586737286,colored,15.0,21
360000,0.014239136238264245,-18.465163546527283,gaussian,10.0,21
360000,0.10269830408443997,-9.884367280912954,time_varying,5.0,21
364000,0.08121319243411836,-10.90373417354862,colored,10.0,21
364000,0.010177040390068802,-19.923785018328484,gaussian,10.0,21
364000,0.01815421512446342,-17.410225225180174,time_varying,0.0,21
364000,0.030940335296405032,-15.094749842040793,time_varying,15.0,21
368000,0.12393798153013719,-9.067955811008733,gaussian,20.0,21
368000,0.09928503178762184,-10.03116220805696,time_varying,20.0,21
368000,0.04747972509258986,-13.234918042642576,impulsive,5.0,21
368000,0.012187363068047664,-19.140902507757517,gaussian,20.0,21
372000,0.03592193588174925,-14.44640266644466,gaussian,15.0,21
372000,0.019431963784076054,-17.114833075872554,time_varying,5.0,21
372000,21.524005479779373,13.32923093941176,gaussian,15.0,21
372000,0.11097981246904423,-9.547560133774466,impulsive,0.0,21
376000,42.87660697795572,16.32220410335506,impulsive,10.0,21
376000,33.985078864338746,15.31288282064896,gaussian,20.0,21
376000,0.2518480324128549,-5.988614377589936,impulsive,10.0,21
376000,0.0763853365701143,-11.169900034329075,impulsive,0.0,21
380000,0.002769457063142074,-25.576053634837955,impulsive,20.0,21
380000,0.03416512264161712,-14.664170159506234,gaussian,15.0,21
380000,0.04577621670912923,-13.393601035315047,colored,10.0,21
380000,0.004464398856086088,-23.50237011719811,gaussian,15.0,21
384000,0.047834836842730086,-13.202557030014235,time_varying,20.0,21
384000,0.06042894323430649,-12.187550005072612,impulsive,0.0,21
384000,0.025990073915023323,-15.851924853594952,impulsive,15.0,21
384000,0.11947148981898681,-9.227357205828945,time_varying,5.0,21
388000,0.09189290136722819,-10.367180361185653,impulsive,20.0,21
388000,0.005040305554012047,-22.975431348177185,colored,20.0,21
388000,0.0032668512877124657,-24.858706347200126,impulsive,20.0,21
388000,0.0724560283501207,-11.399254753313656,colored,0.0,21
392000,0.007295907952222699,-21.369206537996547,gaussian,15.0,21
392000,0.07440957659823351,-11.28371166650992,colored,10.0,21
392000,0.06964560684677903,-11.571062730941604,gaussian,15.0,21
392000,0.023561956175932666,-16.277886560929044,impulsive,20.0,21
396000,0.05635980502137192,-12.490305180086436,colored,0.0,21
396000,74.3069533726444,18.710294553497363,impulsive,10.0,21
396000,0.004806904246103626,-23.181345288737877,colored,20.0,21
396000,0.026218751540118494,-15.813879919637019,time_varying,5.0,21
400000,0.05051864490818143,-12.965483072924366,time_varying,5.0,21
400000,0.031416451555027,-15.028428694763246,impulsive,5.0,21
400000,0.03399916143167155,-14.685317944181746,time_varying,5.0,21
400000,0.013094153097367238,-18.82922585562535,impulsive,10.0,21
404000,0.09785355639853723,-10.094233856766294,impulsive,10.0,21
404000,0.5757779758263273,-2.3974495140582435,colored,20.0,21
404000,0.01755361640560336,-17.556333963699768,impulsive,20.0,21
404000,0.09015993810492964,-10.449863951015068,colored,10.0,21
408000,1.4693804572533333,1.671342594344197,colored,0.0,21
408000,0.00451705069671412,-23.451450350498682,gaussian,20.0,21
408000,31.58865115389407,14.995310817795717,time_varying,5.0,21
408000,2.3855644015224984,3.7759114541757945,time_varying,20.0,21
412000,0.10035070998830412,-9.984795504974104,time_varying,20.0,21
412000,0.02960653275035692,-15.28612450264293,time_varying,20.0,21
412000,0.24447115434603311,-6.117723768142036,impulsive,0.0,21
412000,0.06163666737325235,-12.101608511362887,time_varying,15.0,21
416000,0.0417829286729254,-13.790011224613007,colored,5.0,21
416000,0.03362795965171299,-14.732994823270356,gaussian,15.0,21
416000,0.2932197901525794,-5.328067213963665,gaussian,5.0,21
416000,0.08039112256713588,-10.947919068801234,time_varying,5.0,21
420000,0.06760061498246205,-11.700493531307139,impulsive,5.0,21
420000,0.010132449563265911,-19.942855493445244,impulsive,15.0,21
420000,0.19205408964492243,-7.165764404293103,gaussian,0.0,21
420000,0.05826050489535049,-12.346257560154436,time_varying,10.0,21
424000,0.11579283675113773,-9.363183063706131,colored,5.0,21
424000,0.20461867578185117,-6.890547302558935,gaussian,0.0,21
424000,0.18844047727676919,-7.248258044611919,impulsive,10.0,21
424000,0.042745779706564034,-13.691067567297885,colored,5.0,21
428000,0.04032602271784637,-13.944146095429879,time_varying,10.0,21
428000,0.2599814298302306,-5.85057672067073,impulsive,20.0,21
428000,0.19533614554884532,-7.092173862033393,time_varying,0.0,21
428000,0.02976103236854677,-15.263520077827117,impulsive,15.0,21
432000,0.07140111318190168,-11.462950172795273,gaussian,5.0,21
432000,0.01272995356017557,-18.9517318064815,impulsive,20.0,21
432000,0.007243399959194912,-21.40057533616084,time_varying,20.0,21
432000,0.0810353618447665,-10.913254242918388,time_varying,10.0,21
436000,0.20666222088776606,-6.847389077903323,gaussian,5.0,21
436000,0.09070443005678912,-10.423715012236077,gaussian,0.0,21
436000,0.30825790083045534,-5.110857833663584,gaussian,0.0,21
436000,0.015924716553654482,-17.9792828896718,impulsive,20.0,21
440000,0.07354150209033207,-11.334675038754424,colored,0.0,21
440000,0.2840530294651393,-5.466005745493298,impulsive,0.0,21
440000,0.06515575712984496,-11.860472042078491,colored,15.0,21
440000,0.0368363662008292,-14.337232182235793,gaussian,10.0,21
444000,0.37485898657097266,-4.2613207326168085,time_varying,10.0,21
444000,0.13091926240936905,-8.829964501407595,colored,10.0,21
444000,0.015090946478759677,-18.212835211225965,impulsive,15.0,21
444000,0.14954390554895536,-8.25231281328463,colored,0.0,21
448000,0.06622361231988347,-11.78987133335709,gaussian,5.0,21
448000,0.7260567870055231,-1.390294105408191,colored,0.0,21
