step,ss_mse,ss_mse_db,family,snr_db,seed
44000,0.43488893197839473,-3.61621645085735,colored,15.0,42
44000,46.62263431714504,16.68596808804417,gaussian,15.0,42
48000,0.043059724176530194,-13.65928756411284,gaussian,15.0,42
48000,0.09888470978772072,-10.048708567117677,gaussian,20.0,42
48000,0.0826217262949469,-10.829057351283566,time_varying,20.0,42
48000,0.04157925922368605,-13.811232523180896,time_varying,5.0,42
52000,0.07267752782873163,-11.385998539034377,colored,20.0,42
52000,3.324879495237542,5.2177590963872555,impulsive,15.0,42
52000,0.07758226851270454,-11.10237525733898,impulsive,20.0,42
52000,22.62629882219332,13.546135184903639,colored,20.0,42
56000,0.032309282548215426,-14.906726856956409,colored,20.0,42
56000,11.206950961244786,10.494874715760165,impulsive,5.0,42
56000,0.4268506729590293,-3.69724029546052,impulsive,0.0,42
56000,0.08510469766317579,-10.700464667859052,impulsive,5.0,42
60000,0.16140853202399846,-7.9207351228160086,time_varying,20.0,42
60000,0.02626876265246471,-15.805603834540634,gaussian,20.0,42
60000,13.260225858984224,11.225509213896894,gaussian,20.0,42
60000,0.06983649614793876,-11.559175582680403,impulsive,10.0,42
64000,1.0306755660840268,0.13121980479664774,colored,5.0,42
64000,0.34683888207455027,-4.598722222560621,colored,5.0,42
64000,0.26897364279387537,-5.702902752004593,colored,5.0,42
64000,1.320088345199585,1.206029967734479,gaussian,15.0,42
68000,11.9640235856398,10.778772605197249,colored,15.0,42
68000,0.2284854383695287,-6.4114147277943285,colored,0.0,42
68000,0.040269609722148075,-13.950225793795202,impulsive,20.0,42
68000,0.23755086109190876,-6.242433909773757,impulsive,10.0,42
72000,14.69225705116885,11.670885180212043,impulsive,0.0,42
72000,27.174259370476815,14.341577163021093,gaussian,5.0,42
72000,6.981107974994661,8.439243551790263,colored,20.0,42
72000,11.467410334735154,10.59465353008812,colored,15.0,42
76000,0.09780992015159953,-10.096170956311303,colored,5.0,42
76000,1.1846025803975542,0.7357267432183565,colored,0.0,42
76000,0.09926680913403105,-10.031959380008178,time_varying,15.0,42
76000,0.01903109223891873,-17.20536285798255,gaussian,20.0,42
80000,0.39184725791871794,-4.068831880041418,colored,0.0,42
80000,0.05438694979760449,-12.645052971837343,impulsive,10.0,42
80000,10.15120065853802,10.065174125487054,impulsive,5.0,42
80000,0.03337094933427839,-14.766314383794175,gaussian,10.0,42
84000,0.05497456496596694,-12.598381986782815,colored,15.0,42
84000,0.419414540363242,-3.7735651738404554,impulsive,5.0,42
84000,3.8930489745689605,5.9028986717865575,time_varying,10.0,42
84000,0.14475505690238213,-8.39366255601404,gaussian,0.0,42
88000,0.017466929539174014,-17.577834316488406,colored,15.0,42
88000,0.21491334624728756,-6.677366137221079,colored,0.0,42
88000,0.11246634660889307,-9.489774123802055,gaussian,15.0,42
88000,0.7360217942877634,-1.3310932560922701,gaussian,0.0,42
92000,129.82143088400295,21.13346391589147,impulsive,0.0,42
92000,2.1698014447733334,3.3641999404014538,time_varying,15.0,42
92000,0.08648674706337407,-10.630504372493942,colored,10.0,42
92000,0.10267945553875021,-9.885164428512857,gaussian,0.0,42
96000,0.028748524391863213,-15.41384441912905,time_varying,10.0,42
96000,0.2033518507718573,-6.917518705828191,colored,5.0,42
96000,1.8287160506159974,2.621462767046265,time_varying,10.0,42
96000,0.05762966536897402,-12.393539021676581,colored,10.0,42
100000,25.388239273989015,14.046325827128124,gaussian,5.0,42
100000,0.02343520959163187,-16.30131158016763,time_varying,15.0,42
100000,0.048926435027391676,-13.104564274835106,impulsive,10.0,42
100000,0.2230314222626896,-6.5163394612504675,time_varying,0.0,42
104000,1.691398194389436,2.2824586263535203,gaussian,20.0,42
104000,0.08303211415436104,-10.807539039734376,time_varying,15.0,42
104000,0.022255116037288906,-16.525701369619043,time_varying,15.0,42
104000,0.7279722509186319,-1.3788517494817978,time_varying,20.0,42
108000,0.0733776180577645,-11.34436390164218,colored,15.0,42
108000,4.5335519140534615,6.564385932342081,time_varying,20.0,42
108000,0.28696633612385825,-5.421690471430615,gaussian,0.0,42
108000,0.28072701332282135,-5.5171579480052895,time_varying,10.0,42
112000,0.11137124239018209,-9.532269355818194,impulsive,20.0,42
112000,0.36138318769924505,-4.420320555903866,gaussian,5.0,42
112000,0.2432024636593121,-6.140320299393542,colored,0.0,42
112000,0.03173758511767696,-14.984261213597453,gaussian,20.0,42
116000,0.47107912877471014,-3.269061368110834,gaussian,5.0,42
116000,0.14837711415577012,-8.286330799323627,time_varying,0.0,42
116000,0.026604266512904866,-15.750487101786447,impulsive,20.0,42
116000,0.07909360957045596,-11.01858604238961,impulsive,5.0,42
120000,53.511290695517616,17.284454263093572,gaussian,0.0,42
120000,0.01101202944393199,-19.58132636022406,gaussian,15.0,42
120000,0.015506409497025664,-18.094887512329752,gaussian,10.0,42
120000,27.522090576420535,14.396814198003922,colored,0.0,42
124000,0.0760071074538798,-11.191457947703984,gaussian,0.0,42
124000,0.03095932907884562,-15.092084594903737,impulsive,10.0,42
124000,18.594947462147676,12.693949556484114,time_varying,5.0,42
124000,0.0559836669281688,-12.5193865865751,gaussian,5.0,42
128000,0.10411792140116091,-9.82474510679806,time_varying,20.0,42
128000,3.3193728639482356,5.210560392903121,gaussian,15.0,42
128000,127.5960302561926,21.05837162906708,gaussian,0.0,42
128000,0.00995935920957264,-20.017686033699622,time_varying,10.0,42
132000,0.06848291091443266,-11.64417787938941,colored,0.0,42
132000,25.415692893632926,14.051019541244914,time_varying,5.0,42
132000,0.03134108197285773,-15.038860146585936,time_varying,20.0,42
132000,0.1761106758626633,-7.542143162181639,colored,10.0,42
136000,0.9217614408990207,-0.3538146322668884,time_varying,15.0,42
136000,0.0059268891050979116,-22.271731984671234,impulsive,20.0,42
136000,23.710177248176056,13.749348006090399,impulsive,15.0,42
136000,2.918431444159441,4.65149495908122,impulsive,10.0,42
140000,0.38761435869136973,-4.116001434237452,time_varying,15.0,42
140000,0.08519223554373724,-10.695999852067317,gaussian,10.0,42
140000,0.04496376549812155,-13.471373258417433,impulsive,20.0,42
140000,0.07178895126073354,-11.439423910681942,gaussian,20.0,42
144000,0.3485197581477304,-4.577725960115088,gaussian,10.0,42
144000,0.00279368118787725,-25.538231564936314,time_varying,0.0,42
144000,0.0035708013304040095,-24.472343119677106,impulsive,15.0,42
144000,0.006849763906785519,-21.643243971664027,gaussian,15.0,42
148000,0.25414415666198786,-5.949198712384528,gaussian,0.0,42
148000,0.005565316813459823,-22.545101077254404,time_varying,5.0,42
148000,0.3385334710861175,-4.703983857977254,gaussian,20.0,42
148000,0.9809398280982055,-0.08357631892178628,gaussian,0.0,42
152000,0.011916934852003947,-19.23835434831306,impulsive,20.0,42
152000,0.005141845130072313,-22.88881008154768,gaussian,15.0,42
152000,0.11495642881899142,-9.394667362435401,impulsive,0.0,42
152000,0.0757319067550826,-11.20721108496658,impulsive,20.0,42
156000,0.02612994470201678,-15.828615093388851,colored,10.0,42
156000,0.0974067050686748,-10.11411147078939,impulsive,0.0,42
156000,0.29118499257964486,-5.358310119392455,gaussian,0.0,42
156000,0.04154936152183346,-13.81435645507806,colored,20.0,42
160000,3.9485901107080394,5.964420534892991,colored,0.0,42
160000,0.005368725679358443,-22.701287861187552,gaussian,15.0,42
160000,0.09644497024209488,-10.15720416569895,colored,20.0,42
160000,0.032853361395091596,-14.834201889325147,impulsive,15.0,42
164000,0.007839511992416382,-21.05710971137348,gaussian,15.0,42
164000,0.004579683758442773,-23.391645102648567,time_varying,15.0,42
164000,0.021174519492203715,-16.741864361952672,gaussian,15.0,42
164000,0.012713969366055415,-18.95718839290242,colored,10.0,42
168000,0.058196926230581855,-12.350999527369684,colored,5.0,42
168000,0.08166190636412302,-10.879804858606146,gaussian,15.0,42
168000,0.003184769791566617,-24.96921954672843,impulsive,15.0,42
168000,0.06846911352113355,-11.645052949592912,gaussian,5.0,42
172000,0.09784757148301759,-10.094499487916586,colored,10.0,42
172000,0.07098181560186154,-11.488528962786537,impulsive,10.0,42
172000,0.07037814517913907,-11.525621832047975,time_varying,0.0,42
172000,0.004384642467685838,-23.5806581397578,gaussian,15.0,42
176000,3.867830074258948,5.874673859300186,time_varying,15.0,42
176000,0.0525824225038282,-12.791594095525184,time_varying,15.0,42
176000,0.43898341934201246,-3.575518830012161,gaussian,10.0,42
176000,0.012822999487547636,-18.92010375054561,gaussian,20.0,42
180000,0.07510146567488558,-11.243515872469896,gaussian,0.0,42
180000,0.0024080092322572655,-26.183418521546646,impulsive,15.0,42
180000,0.11484630905217469,-9.398829576617892,gaussian,0.0,42
180000,0.34424626332772923,-4.63130765158246,colored,0.0,42
184000,0.023602878256048045,-16.270350336852346,impulsive,5.0,42
184000,0.22344838064355468,-6.508227883729775,impulsive,0.0,42
184000,0.6119827877971041,-2.1326079234696236,gaussian,15.0,42
184000,0.015093203745188776,-18.212185652865813,impulsive,15.0,42
188000,0.021081319150753185,-16.761022168749385,impulsive,20.0,42
188000,0.0012860194336143387,-28.90752468206518,gaussian,20.0,42
188000,0.020217736052916654,-16.942674775451582,colored,5.0,42
188000,0.008369459834395803,-20.77302570450825,impulsive,15.0,42
192000,0.1734868468556992,-7.607334462569351,impulsive,10.0,42
192000,0.02836016110025468,-15.472913064513401,impulsive,5.0,42
192000,7.073354200005893,8.496254060333808,time_varying,5.0,42
192000,0.09949391045486408,-10.022034995190705,time_varying,5.0,42
196000,0.0729607678864062,-11.369106038530463,time_varying,5.0,42
196000,0.010645897857689171,-19.72817704950834,colored,10.0,42
196000,0.021243294877718963,-16.727781223989965,time_varying,5.0,42
196000,0.04395436968358674,-13.569979434441347,impulsive,5.0,42
200000,0.0575218963252289,-12.401668049888436,impulsive,20.0,42
200000,0.032991937407575965,-14.815921803277082,impulsive,15.0,42
200000,0.09462393225329833,-10.239990080856103,impulsive,10.0,42
200000,0.10531472057390961,-9.775109201950338,colored,15.0,42
204000,0.001012458260464378,-29.946228715101697,colored,20.0,42
204000,0.02054023819479216,-16.873945243941286,colored,5.0,42
204000,0.004127492389514499,-23.843137187340023,impulsive,15.0,42
204000,0.008737818666932667,-20.58596972253296,colored,20.0,42
208000,0.040324019858799846,-13.944361800370459,impulsive,5.0,42
208000,0.1176629157419763,-9.29360393791548,time_varying,15.0,42
208000,0.3618964492581533,-4.414156779438078,gaussian,5.0,42
208000,0.021831839172731918,-16.60909676596956,gaussian,10.0,42
212000,4.227036409458409,6.260359886284536,gaussian,0.0,42
212000,0.013499096248321955,-18.69695306102826,colored,10.0,42
212000,0.0037293531194516746,-24.28366492744115,impulsive,15.0,42
212000,0.04349095570016589,-13.616010487342434,time_varying,5.0,42
216000,38.08710504626411,15.807779637291349,gaussian,0.0,42
216000,2.3621877777872715,3.7331441809367574,colored,0.0,42
216000,36.34291054722821,15.604197051399867,time_varying,10.0,42
216000,0.0018368456489245195,-27.359273359110617,colored,20.0,42
220000,0.09152712104123965,-10.384501980239557,time_varying,5.0,42
220000,0.0323661690241602,-14.899087021944084,colored,5.0,42
220000,0.32393491319134887,-4.895422418951874,gaussian,10.0,42
220000,0.005814238111071029,-22.3550718642163,colored,15.0,42
224000,0.04365884780903575,-13.599277298349959,impulsive,5.0,42
224000,0.1799650809123013,-7.448117539958012,gaussian,5.0,42
224000,0.1236633978488551,-9.07758824736957,impulsive,0.0,42
224000,0.003907596804478311,-24.080902541112643,colored,20.0,42
228000,0.40171307298160436,-3.9608403475619514,time_varying,20.0,42
228000,0.026679876639520775,-15.73816182793906,gaussian,10.0,42
228000,0.3978976570288792,-4.002286181343118,gaussian,0.0,42
228000,0.0019159344936377728,-27.176193434326677,impulsive,20.0,42
232000,0.04519251062374336,-13.44933531202878,colored,20.0,42
232000,0.032642456469325336,-14.862171663592104,time_varying,0.0,42
232000,0.329393329814425,-4.822851995004607,time_varying,20.0,42
232000,0.09992584460557269,-10.003221722505074,impulsive,15.0,42
236000,0.3038336775285852,-5.173640897403573,time_varying,0.0,42
236000,0.3294694452201353,-4.821848553860643,colored,10.0,42
236000,0.6732772222912021,-1.7180607794277447,time_varying,5.0,42
236000,0.07860334201913094,-11.045589884383858,time_varying,0.0,42
240000,0.008168101458760946,-20.878788763152883,colored,15.0,42
240000,0.02844058515142753,-15.460614724339717,colored,15.0,42
240000,0.004432256247541885,-23.533751390488806,gaussian,15.0,42
240000,0.03068082293172501,-15.131329957547283,time_varying,5.0,42
244000,0.9480373325823563,-0.23174560324685092,gaussian,0.0,42
244000,0.13663558292146863,-8.64436186053524,impulsive,20.0,42
244000,0.02197807675094005,-16.580103143039892,impulsive,15.0,42
244000,5.3575218301052665,7.289639493219625,time_varying,10.0,42
248000,0.0025570643787209456,-25.92258337517045,gaussian,20.0,42
248000,0.5424505357632823,-2.656398575237308,colored,20.0,42
248000,0.06918738559488515,-11.59973079899939,gaussian,10.0,42
248000,0.21812301007569582,-6.612985177215127,impulsive,0.0,42
252000,0.012373734085671783,-19.074992212667205,colored,10.0,42
252000,4.074676484946855,6.100931329828795,time_varying,10.0,42
252000,0.24081674775804346,-6.183133130686475,impulsive,0.0,42
252000,0.002001392807442935,-26.98667665088411,impulsive,20.0,42
256000,0.190850321524376,-7.193071040587181,time_varying,5.0,42
256000,0.32921158969615805,-4.825248841130978,colored,0.0,42
256000,0.07437078556097337,-11.285976311328145,time_varying,20.0,42
256000,0.15436882023074486,-8.114404149377801,time_varying,5.0,42
260000,0.022926028259239017,-16.396711765856157,gaussian,20.0,42
260000,0.5614918635604655,-2.506565326099323,gaussian,0.0,42
260000,0.025990177692024687,-15.851907512478798,time_varying,5.0,42
260000,0.1923298780413643,-7.1595324378549465,impulsive,0.0,42
264000,0.011300925736897902,-19.468859789596575,time_varying,5.0,42
264000,0.0032749765090165175,-24.847918106666384,colored,20.0,42
264000,0.0012930275524041415,-28.883922205458397,gaussian,20.0,42
264000,0.020879464617696308,-16.802806414996066,impulsive,10.0,42
268000,0.07279148608844198,-11.379194141018568,gaussian,20.0,42
268000,0.05563666903087408,-12.546388791181693,colored,20.0,42
268000,24.491590107496155,13.890169824498876,time_varying,5.0,42
268000,0.2072831045429383,-6.83436095409127,time_varying,10.0,42
272000,0.03621572107734053,-14.411028632942283,gaussian,15.0,42
272000,0.004261319324639455,-23.704559203484994,time_varying,20.0,42
272000,0.02468696040584778,-16.075323794806856,impulsive,5.0,42
272000,22.763413807896487,13.572373933449441,gaussian,5.0,42
276000,0.017573630934626095,-17.551384984710097,impulsive,20.0,42
276000,0.2297816811673856,-6.386845974258212,gaussian,0.0,42
276000,0.06037491330490401,-12.191434798560758,impulsive,10.0,42
276000,0.015472480364244454,-18.104400597594914,time_varying,15.0,42
280000,0.009547696140199666,-20.201014110205556,impulsive,10.0,42
280000,0.18706579786819752,-7.280056093705902,colored,15.0,42
280000,0.17751069783832465,-7.5077546867882425,time_varying,5.0,42
280000,0.9305325169710428,-0.3126844607455586,time_varying,5.0,42
284000,0.046511210141492634,-13.324423607385427,colored,5.0,42
284000,0.014476893404552186,-18.39324623330562,colored,10.0,42
284000,0.068737697286764,-11.628050208163124,colored,5.0,42
284000,0.1969427631828548,-7.056599730526665,impulsive,5.0,42
288000,0.1102433341020797,-9.576476608149543,impulsive,20.0,42
288000,0.01265562974519012,-18.977162394041333,impulsive,10.0,42
288000,0.1494823216266539,-8.254101656909489,colored,0.0,42
288000,0.13944862611403727,-8.55585760161627,impulsive,20.0,42
292000,0.039281610296278205,-14.058107171965027,colored,5.0,42
292000,0.0076159081853891235,-21.182783002308454,impulsive,20.0,42
292000,0.013857792408881863,-18.583059486973756,time_varying,20.0,42
292000,0.045493953067425014,-13.42046324739327,impulsive,15.0,42
296000,0.0027549574097377036,-25.598851105779204,colored,20.0,42
296000,0.2628680788732279,-5.80262148813664,time_varying,10.0,42
296000,0.059536201358467884,-12.252188784775079,time_varying,0.0,42
296000,0.01765274465010968,-17.531877608618956,impulsive,20.0,42
300000,0.018023720571326077,-17.441555542423682,time_varying,10.0,42
300000,0.003336324807271799,-24.767316751885787,gaussian,15.0,42
300000,0.042431920510808324,-13.723073111792921,impulsive,5.0,42
300000,0.7923443591057134,-1.0108602957639454,colored,20.0,42
304000,0.12160496675425259,-9.150486866558143,gaussian,0.0,42
304000,0.16456759269565832,-7.836556836967045,impulsive,10.0,42
304000,0.12332475367053693,-9.089497433233447,colored,0.0,42
304000,0.037939470384774784,-14.209087359181243,impulsive,5.0,42
308000,0.2411352054445964,-6.1773937852932885,colored,0.0,42
308000,0.10390112628836022,-9.833797446603104,impulsive,0.0,42
308000,0.08041843380744888,-10.946443892655838,impulsive,5.0,42
308000,0.04098894508699393,-13.873332587598235,time_varying,15.0,42
312000,0.13748490867879234,-8.61744970464909,time_varying,20.0,42
312000,0.06275323917765406,-12.023638519806623,time_varying,15.0,42
312000,0.7604123584218119,-1.1895083348042739,colored,0.0,42
312000,0.018781766204915087,-17.262635698220123,time_varying,5.0,42
316000,0.004960818298965173,-23.044466795890134,time_varying,5.0,42
316000,0.008615640421203127,-20.64712434815891,time_varying,10.0,42
316000,0.08177065402056209,-10.874025286411978,time_varying,20.0,42
316000,5.6908150814544,7.551744737811773,impulsive,0.0,42
320000,0.19462326187378204,-7.1080525296749295,gaussian,0.0,42
320000,0.00758118377830363,-21.202629752810086,colored,10.0,42
320000,0.003371457164307922,-24.721823537060356,colored,20.0,42
320000,0.06311075019976568,-11.998966573134766,impulsive,0.0,42
324000,0.043094069103368784,-13.655824962542018,impulsive,5.0,42
324000,0.10931066460857278,-9.613374651761188,impulsive,5.0,42
324000,0.009319455519349547,-20.30609460115457,impulsive,15.0,42
324000,0.13623144571396456,-8.657226345362382,colored,5.0,42
328000,0.12467326103893235,-9.042266806674784,impulsive,5.0,42
328000,0.02733217303433282,-15.633258384962428,gaussian,5.0,42
328000,0.07316484746374087,-11.356975284902248,impulsive,15.0,42
328000,0.0029009890564643676,-25.374539093537667,impulsive,20.0,42
332000,0.12182153650570504,-9.14275927144767,time_varying,15.0,42
332000,0.1522066077716931,-8.175664930521373,time_varying,5.0,42
332000,0.08266136829563396,-10.826974101024664,time_varying,0.0,42
332000,0.003482062198497168,-24.581634754193963,impulsive,15.0,42
336000,0.030071134300847135,-15.2185018973314,colored,20.0,42
336000,0.026099078092131918,-15.83374833126735,time_varying,20.0,42
336000,0.010716630543872244,-19.699417413028833,gaussian,15.0,42
336000,0.07583185950559292,-11.20148294355639,gaussian,15.0,42
340000,0.0014567214160430852,-28.36623494632869,time_varying,0.0,42
340000,0.013332165904723994,-18.75099290609157,gaussian,15.0,42
340000,0.16210871374779565,-7.901936401094854,impulsive,5.0,42
340000,0.3580356645576071,-4.460737103685902,gaussian,0.0,42
344000,0.03131873828661666,-15.041957423281168,time_varying,5.0,42
344000,0.0007723496058133528,-31.121860702070492,time_varying,0.0,42
344000,0.0016815433210249273,-27.74291939366885,impulsive,15.0,42
344000,0.015209472703348591,-18.17885842196923,colored,10.0,42
348000,0.23012568717634008,-6.380349016410792,colored,10.0,42
348000,0.011753982077977005,-19.298149757798072,impulsive,15.0,42
348000,0.006760400499496223,-21.700275747679406,time_varying,15.0,42
348000,0.3694447165850632,-4.32450539888611,impulsive,0.0,42
352000,0.08420035836659227,-10.74686060083051,colored,0.0,42
352000,0.3296877151282716,-4.818972352983649,gaussian,0.0,42
352000,0.09264208863490893,-10.331916622433155,colored,0.0,42
352000,0.031129858848337046,-15.068228485141766,colored,5.0,42
356000,0.03411722528365486,-14.670262967473144,gaussian,5.0,42
356000,0.09549503008425933,-10.20019230120046,time_varying,10.0,42
356000,0.035989045788410674,-14.438296680424838,gaussian,15.0,42
356000,0.07563048215412257,-11.213031309057337,gaussian,0.0,42
360000,0.18726951556339647,-7.27532912959377,time_varying,10.0,42
360000,0.06361372116716577,-11.964491990543076,time_varying,15.0,42
360000,0.022099895829727212,-16.556097733848883,time_varying,5.0,42
360000,0.013406599380580933,-18.726813680920653,colored,10.0,42
364000,0.02900525640518065,-15.37523291020477,impulsive,20.0,42
364000,0.0037081059317386304,-24.308478674761147,time_varying,20.0,42
364000,0.017574704142093486,-17.55111977267082,time_varying,0.0,42
364000,0.0019219096047166735,-27.16267042610057,time_varying,15.0,42
368000,0.006016053388296342,-22.206883182651662,impulsive,20.0,42
368000,0.019692471837379794,-17.05699766929866,gaussian,15.0,42
368000,0.010657324070095179,-19.723518278652737,impulsive,10.0,42
368000,0.16441587142223743,-7.840562613772988,gaussian,5.0,42
372000,0.0039154485632850195,-24.072184768156376,impulsive,15.0,42
372000,0.07345825242607083,-11.339594077400804,impulsive,0.0,42
372000,0.2209590235878462,-6.556882578952099,gaussian,0.0,42
372000,0.3573086921310659,-4.469564187287778,colored,0.0,42
376000,0.13261814032573116,-8.773970663915978,impulsive,0.0,42
376000,0.05118297961220452,-12.908744352931812,gaussian,5.0,42
376000,0.1617374252898985,-7.911894747338448,colored,10.0,42
376000,0.015280648123709465,-18.158582248823553,colored,5.0,42
380000,0.002884679295481929,-25.399024624077768,time_varying,5.0,42
380000,0.035999646412856884,-14.437017648234061,gaussian,10.0,42
380000,9.756026579206056,9.892729748302164,time_varying,15.0,42
380000,0.12889738351972396,-8.89755898271458,colored,0.0,42
384000,0.06311464740679552,-11.99869839643808,time_varying,15.0,42
384000,0.009212157724259297,-20.356386349041415,time_varying,5.0,42
384000,0.011699778019110945,-19.31822378044902,impulsive,20.0,42
384000,0.014491848177774956,-18.388762244212195,time_varying,5.0,42
388000,0.05201365021531443,-12.83882667217741,gaussian,0.0,42
388000,0.013417086733030754,-18.72341772742554,time_varying,5.0,42
388000,0.0480977321638351,-13.178754003728857,time_varying,20.0,42
388000,0.03572257276486155,-14.470572704503395,impulsive,5.0,42
392000,12.89783227434402,11.105167249970389,colored,0.0,42
392000,0.006199172599127837,-22.07666271659467,gaussian,10.0,42
392000,0.023704512830049124,-16.251689657599677,time_varying,15.0,42
392000,0.015076678895014716,-18.216943146985138,time_varying,15.0,42
396000,0.05859326387663882,-12.321523093902018,impulsive,20.0,42
396000,0.013727889440825296,-18.623962270914177,gaussian,20.0,42
396000,0.1378880594102729,-8.604733404689712,impulsive,5.0,42
396000,2.417319572019094,3.8333406835986974,gaussian,5.0,42
400000,0.009722495551482885,-20.12222246846749,impulsive,10.0,42
400000,0.011616607076911532,-19.349207000446512,gaussian,10.0,42
400000,0.024140878443139918,-16.172469307381967,gaussian,5.0,42
400000,0.02035346531323517,-16.91361638589731,impulsive,20.0,42
404000,0.05950101289007901,-12.254756411746069,colored,20.0,42
404000,0.06869084598844419,-11.631011348641419,gaussian,10.0,42
404000,0.004329699224009732,-23.635422721121266,colored,15.0,42
404000,0.020548992073082292,-16.87209475364531,impulsive,10.0,42
408000,0.060081052473299826,-12.212624681514042,colored,5.0,42
408000,0.0959210732845262,-10.180859704495147,gaussian,10.0,42
408000,0.006935632503596774,-21.589139266988056,time_varying,10.0,42
408000,0.005918299880574559,-22.278030328196184,gaussian,15.0,42
412000,0.030265285971757996,-15.190552181398642,impulsive,15.0,42
412000,0.005672646589207383,-22.46214272438076,gaussian,20.0,42
412000,0.013752611152104669,-18.61614836253861,time_varying,20.0,42
412000,0.13088861124965107,-8.830981402038132,impulsive,5.0,42
416000,0.003944335566594293,-24.0402614419861,time_varying,5.0,42
416000,0.25806721728091053,-5.882671611199335,impulsive,0.0,42
416000,0.015269997110023869,-18.161610451090347,time_varying,0.0,42
416000,0.13247684886743732,-8.778600106869522,impulsive,0.0,42
420000,0.0556100373407662,-12.54846813297177,impulsive,5.0,42
420000,0.015314714995430204,-18.148910809096055,colored,5.0,42
420000,0.031613161446751886,-15.001320707324432,gaussian,5.0,42
420000,0.35316028312895625,-4.520281436770695,time_varying,20.0,42
424000,0.002627281072730818,-25.804934627143318,time_varying,20.0,42
424000,0.09828532450055283,-10.075113241190403,impulsive,10.0,42
424000,0.025501207110641067,-15.934392615457726,impulsive,5.0,42
424000,0.009811257542377057,-20.0827532400157,gaussian,20.0,42
428000,0.019538796136782877,-17.091021983871723,impulsive,5.0,42
428000,0.04076533041303177,-13.89709033251414,time_varying,5.0,42
428000,0.004870537183610015,-23.124231366404004,colored,20.0,42
428000,0.25131720024481596,-5.9977778710891405,gaussian,0.0,42
432000,0.0055357705069128205,-22.568219223831242,gaussian,20.0,42
432000,0.3376012531486633,-4.715959499759629,gaussian,0.0,42
432000,0.0036402321778820344,-24.38870915584035,impulsive,15.0,42
432000,0.004742170099123359,-23.240228720744017,gaussian,15.0,42
436000,0.14633979866032934,-8.346375468175486,colored,5.0,42
436000,0.03414503087502313,-14.666724902297933,gaussian,10.0,42
436000,0.003967405931479627,-24.014933616088634,colored,15.0,42
436000,0.2396201197169104,-6.2047671918916505,colored,0.0,42
440000,0.037808830923243324,-14.224067511219804,time_varying,5.0,42
440000,0.0051721344787011405,-22.863301916352526,impulsive,20.0,42
440000,0.0012112763188794685,-29.16756773033662,impulsive,20.0,42
440000,0.005381396817584534,-22.691049823509264,gaussian,15.0,42
444000,0.012814075838780059,-18.923127099757707,impulsive,20.0,42
444000,0.013701212329046223,-18.632410032848334,colored,10.0,42
444000,0.3133809368666783,-5.039274254327715,colored,5.0,42
444000,0.0029982469460338645,-25.231325998675448,time_varying,0.0,42
