step,ss_mse,ss_mse_db,family,snr_db,seed
444000,0.01629824386661117,-17.878591882152886,gaussian,20.0,7
448000,0.2733373766269118,-5.633009780644704,colored,5.0,7
448000,0.015474091831789532,-18.103948300998866,gaussian,20.0,7
448000,0.01448877019272243,-18.389684758639966,time_varying,20.0,7
448000,0.003029116385939291,-25.186840395643294,time_varying,10.0,7
452000,0.002342577695441066,-26.30305995925336,impulsive,20.0,7
452000,0.0007811694255625142,-31.072547624848287,gaussian,20.0,7
452000,0.29027935465855026,-5.3718385110003055,colored,0.0,7
452000,0.02677847039406845,-15.722142338196601,gaussian,15.0,7
456000,0.03329450823949577,-14.776273952485745,time_varying,10.0,7
456000,0.01864825077464146,-17.293618991965648,colored,5.0,7
456000,0.0006960233192691245,-31.57376209104196,gaussian,20.0,7
456000,0.05224273766580963,-12.819740728808405,time_varying,0.0,7
460000,0.12194054578020963,-9.138518654955222,gaussian,10.0,7
460000,0.0020672965721280526,-26.845972152770365,gaussian,10.0,7
460000,0.152163779570588,-8.176887129020699,colored,10.0,7
460000,0.000582156377565132,-32.3496033970484,impulsive,20.0,7
464000,0.490743328682829,-3.091455956209639,impulsive,10.0,7
464000,0.0033417581756634523,-24.760249806366723,gaussian,10.0,7
464000,0.004887201984827788,-23.109397114081563,impulsive,15.0,7
464000,0.22084378979238425,-6.559148087505548,colored,5.0,7
468000,0.09001917333113327,-10.456649796106188,gaussian,0.0,7
468000,0.0025391372392573257,-25.953138248940363,colored,20.0,7
468000,0.0005562042323475606,-32.54765709983745,impulsive,20.0,7
468000,0.02418551481095171,-16.16444663801254,impulsive,5.0,7
472000,0.028190655683331883,-15.49894822788363,time_varying,5.0,7
472000,0.09318936809787376,-10.306336331329032,colored,10.0,7
472000,0.0036711212968145485,-24.352012656999822,time_varying,5.0,7
472000,0.07381158372560338,-11.318754762017658,colored,10.0,7
476000,0.008514531022554606,-20.698392677825787,gaussian,10.0,7
476000,0.3254815956187347,-4.874735636142776,time_varying,15.0,7
476000,0.07993270523017154,-10.97275488580369,time_varying,5.0,7
476000,0.00043415223099647123,-33.62357961907778,colored,20.0,7
480000,0.0010113352324974084,-29.951048622867518,gaussian,15.0,7
480000,0.017355889555868323,-17.60553122140156,time_varying,5.0,7
480000,0.10883808833283361,-9.632190949091711,gaussian,0.0,7
480000,0.4030161178490864,-3.9467758474381065,impulsive,0.0,7
484000,0.0030772259489235056,-25.118406138590576,colored,20.0,7
484000,0.055441618815977464,-12.561640974255337,gaussian,0.0,7
484000,0.0034517675412010307,-24.619584593469447,gaussian,15.0,7
484000,0.004582163414091248,-23.38929426493881,time_varying,15.0,7
488000,0.10942983150415223,-9.60864269483369,colored,10.0,7
488000,0.0006910962775931372,-31.60461445608396,time_varying,15.0,7
488000,0.00047172720881382736,-33.26309072384401,colored,20.0,7
488000,0.018253969542136785,-17.38642678428351,time_varying,20.0,7
492000,0.004455679288691794,-23.510860763014865,colored,10.0,7
492000,0.0005477159016528156,-32.614446493686366,impulsive,20.0,7
492000,0.004252908635745877,-23.713139469317113,colored,10.0,7
492000,0.06050323340472647,-12.182214152195773,colored,20.0,7
496000,0.11674193388580537,-9.327731166673555,impulsive,0.0,7
496000,0.0037702153293779207,-24.23633844986693,time_varying,15.0,7
496000,0.0426951684446614,-13.69621268677804,time_varying,5.0,7
496000,0.004973943602418111,-23.032991432444433,time_varying,10.0,7
500000,0.000528767728183413,-32.76735057806138,time_varying,10.0,7
500000,0.005520531171330257,-22.58019133482101,time_varying,5.0,7
500000,0.006687019248051125,-21.747674266513553,time_varying,20.0,7
500000,0.1529121014748051,-8.155581431279343,colored,5.0,7
504000,0.09260712342295338,-10.333556057076072,impulsive,15.0,7
504000,0.005792810158918295,-22.371107038245867,time_varying,0.0,7
504000,0.02361450992991405,-16.268210628549383,colored,10.0,7
504000,0.07094014829480645,-11.491079079985118,time_varying,10.0,7
508000,0.0047489322243759536,-23.23404028429199,time_varying,5.0,7
508000,0.011495647007409016,-19.394665803517178,colored,5.0,7
508000,0.06314509433123226,-11.996603836232605,time_varying,15.0,7
508000,0.025503610251375677,-15.933983371462752,gaussian,0.0,7
512000,0.012043553374158376,-19.192453582988247,time_varying,15.0,7
512000,0.0022133534660406322,-26.549492247861885,impulsive,20.0,7
512000,0.006258093643442736,-22.035579424745077,colored,10.0,7
512000,0.009306230576985576,-20.31226191271243,time_varying,5.0,7
516000,0.20553029719397292,-6.871241497745606,colored,5.0,7
516000,0.0011969285840687867,-29.219317610687725,impulsive,20.0,7
516000,0.0014702656083754103,-28.326042011252987,time_varying,20.0,7
516000,0.5535245373555117,-2.568631223871847,colored,0.0,7
520000,0.07168258919438784,-11.445863162231477,gaussian,10.0,7
520000,0.017430427908312396,-17.58691951021276,colored,15.0,7
520000,0.16176874830232907,-7.911053748766671,colored,0.0,7
520000,0.008700970830818016,-20.604322872229304,gaussian,20.0,7
524000,0.0006477850480662024,-31.885690797635966,gaussian,15.0,7
524000,0.0028398296569918076,-25.46707709534964,time_varying,0.0,7
524000,0.0008304145312615017,-30.80705059271923,time_varying,15.0,7
524000,0.006638434769397285,-21.77934307787438,gaussian,10.0,7
528000,0.22065074352334982,-6.562946047770504,gaussian,0.0,7
528000,0.037841324952165606,-14.22033665880848,gaussian,0.0,7
528000,0.6084571560006407,-2.157699968376135,gaussian,0.0,7
528000,0.05402185401543234,-12.67430515015491,colored,0.0,7
532000,0.2030169645765888,-6.924676698966488,time_varying,10.0,7
532000,0.002102326324742416,-26.772998713384272,gaussian,15.0,7
532000,0.008071031655742215,-20.930709492687303,gaussian,5.0,7
532000,0.7568388375244803,-1.209965900176899,gaussian,0.0,7
536000,0.009715710783606344,-20.1252542166837,time_varying,0.0,7
536000,0.10782657179441986,-9.672742023950672,time_varying,10.0,7
536000,0.041825849234191644,-13.78555232328191,gaussian,0.0,7
536000,0.03181284065601221,-14.973975497991344,gaussian,15.0,7
540000,0.014986371227313347,-18.243035136696427,impulsive,5.0,7
540000,0.0008962275751967239,-30.47581697327887,gaussian,20.0,7
540000,0.000563846520621699,-32.48839094391918,impulsive,15.0,7
540000,0.09608455512502294,-10.173464163128616,gaussian,5.0,7
544000,0.002003748411793361,-26.98156808650454,time_varying,20.0,7
544000,0.01587022546865463,-17.99416903142363,colored,5.0,7
544000,0.0006836704298709068,-31.65153203173388,time_varying,20.0,7
544000,0.0025044765591947806,-26.01283028588442,colored,10.0,7
548000,0.0029602989206390755,-25.286644330411477,time_varying,20.0,7
548000,0.0229139127400003,-16.399007450867245,time_varying,20.0,7
548000,0.034438603489468575,-14.629544678072383,time_varying,10.0,7
548000,0.04538108645550512,-13.431251109980895,gaussian,0.0,7
552000,0.0610086024613957,-12.146089233738056,colored,5.0,7
552000,0.2041936136981977,-6.8995784490616,colored,0.0,7
552000,0.00737871796816818,-21.320190890282387,impulsive,10.0,7
552000,0.014912629308571063,-18.264457774748497,colored,15.0,7
556000,0.03257075801267704,-14.871721340563614,impulsive,5.0,7
556000,0.004075188666372472,-23.89852280101417,colored,10.0,7
556000,0.13371495519064347,-8.73820016866792,colored,10.0,7
556000,0.022576811350381653,-16.46337395904738,time_varying,15.0,7
560000,0.11606116337703698,-9.353130804531224,colored,15.0,7
560000,0.13839769077722078,-8.588711561989351,time_varying,10.0,7
560000,0.010905643313922157,-19.623487106556414,colored,15.0,7
560000,0.002741522643597765,-25.620081625533476,time_varying,10.0,7
564000,0.06423749995042737,-11.922113696351586,gaussian,10.0,7
564000,0.0003746767918270957,-34.263432059167734,impulsive,15.0,7
564000,1.0525493806138628,0.2224248001884535,impulsive,0.0,7
564000,0.002191218174733405,-26.5931437834994,colored,15.0,7
568000,0.011235635516118324,-19.49402357711091,gaussian,15.0,7
568000,0.005113686995188467,-22.912658582393526,time_varying,5.0,7
568000,0.021855390128794908,-16.604414367284384,colored,5.0,7
568000,0.01565425672123844,-18.05367548238295,colored,15.0,7
572000,0.0013488920252361211,-28.700228125864903,colored,20.0,7
572000,0.020310658174458703,-16.922760028709995,colored,5.0,7
572000,0.0006774491065502263,-31.691233250148695,impulsive,20.0,7
572000,0.12564768103059656,-9.008455223875611,colored,5.0,7
576000,0.0016029814263443549,-27.95071509491512,gaussian,15.0,7
576000,0.0005940683727103979,-32.261635674493654,gaussian,20.0,7
576000,0.08618332901758445,-10.645767343544284,gaussian,5.0,7
576000,0.00795950306601954,-20.9911404557742,colored,5.0,7
580000,0.002832568975158524,-25.478195057892616,impulsive,10.0,7
580000,0.007252580582460943,-21.395074370502215,colored,10.0,7
580000,0.0014697466293069983,-28.327575268461466,time_varying,10.0,7
580000,0.015574262524675697,-18.075925089456764,colored,15.0,7
584000,0.00034396902880288685,-34.634806585656904,colored,20.0,7
584000,0.16842772949093215,-7.7358640586526874,time_varying,5.0,7
584000,0.007587471794369203,-21.199029103006445,impulsive,20.0,7
584000,0.001781075617267268,-27.493176415142706,colored,10.0,7
588000,0.3157761453098246,-5.006206810128986,time_varying,0.0,7
588000,0.022342331929247485,-16.508715003526667,impulsive,10.0,7
588000,0.022956037728290222,-16.391030701417947,time_varying,10.0,7
588000,0.0009253945674986338,-30.336730538722083,impulsive,15.0,7
592000,0.004187880520214639,-23.780057170880777,colored,10.0,7
592000,0.08517292578669201,-10.696984339846622,colored,0.0,7
592000,0.029610226657812096,-15.285582681833246,colored,0.0,7
592000,0.07443523877402385,-11.282214141531064,colored,0.0,7
596000,0.05580357039633643,-12.533380133517518,gaussian,0.0,7
596000,0.02836639246273595,-15.471958927101143,impulsive,15.0,7
596000,0.14705661811218357,-8.325154257957422,time_varying,5.0,7
596000,0.0006318756249367705,-31.99368396852064,impulsive,20.0,7
600000,0.00038868519191012277,-34.10402003644303,gaussian,20.0,7
600000,0.24760203172171052,-6.062457959914117,gaussian,5.0,7
600000,0.08420322929350724,-10.74671252468385,colored,5.0,7
600000,0.10739227003391125,-9.690269775005206,time_varying,15.0,7
604000,0.010075116007925253,-19.96749944517272,colored,20.0,7
604000,0.1466613238413557,-8.336843991519784,colored,5.0,7
604000,0.12962284939365784,-8.873184360322634,colored,5.0,7
604000,0.001565397624240833,-28.053753293545057,impulsive,10.0,7
608000,0.21013230757597004,-6.7750717023221005,time_varying,20.0,7
608000,0.037796108999936684,-14.225529072104287,colored,0.0,7
608000,0.31900239299717853,-4.962060590681916,time_varying,10.0,7
608000,0.003518266809698573,-24.536712285453355,gaussian,10.0,7
612000,0.05264949476670232,-12.786057920122412,impulsive,0.0,7
612000,0.17481825886507446,-7.574132095124963,impulsive,0.0,7
612000,0.003685515308501927,-24.33501780416375,gaussian,10.0,7
612000,0.29487712105766056,-5.303589222038163,gaussian,0.0,7
616000,0.007516725973377792,-21.239712818657633,impulsive,10.0,7
616000,0.02691053204058038,-15.700777158208481,impulsive,0.0,7
616000,0.0006976853048389599,-31.563404237318462,gaussian,15.0,7
616000,0.008255662346618443,-20.83248077776558,gaussian,20.0,7
620000,0.0066668202304762435,-21.760812553184856,time_varying,20.0,7
620000,0.02476317336136246,-16.061937019195327,colored,20.0,7
620000,0.00044692244054897066,-33.49767837337442,impulsive,20.0,7
620000,0.00037956443914459226,-34.20714481630349,gaussian,20.0,7
624000,0.0005254702906416368,-32.794518325202674,colored,20.0,7
624000,0.05528060570518259,-12.57427207069972,impulsive,0.0,7
624000,0.05944207106123831,-12.259060674299779,time_varying,5.0,7
624000,0.000392511377628727,-34.06147748844744,gaussian,20.0,7
628000,0.00425609300510406,-23.709888902063256,colored,5.0,7
628000,0.00311826830154134,-25.060865199040325,time_varying,0.0,7
628000,0.07883596715543785,-11.032756001016512,colored,10.0,7
628000,0.0012568104161343715,-29.00730228282194,time_varying,0.0,7
632000,0.0007352736136639476,-31.33551018431159,gaussian,15.0,7
632000,0.0605840620062924,-12.176416116863628,colored,0.0,7
632000,0.05410761969414214,-12.667415711497163,time_varying,10.0,7
632000,0.015804246741082453,-18.012261985623226,colored,5.0,7
636000,0.05525875631707638,-12.57598893763966,time_varying,0.0,7
636000,0.001467208854126225,-28.33508060544794,impulsive,20.0,7
636000,0.005010729957638533,-23.00099001893985,colored,5.0,7
636000,0.1324901894447909,-8.778162789143378,gaussian,0.0,7
640000,0.0028394993448455077,-25.467582270318406,time_varying,5.0,7
640000,0.021209430160267977,-16.734709996183454,time_varying,0.0,7
640000,0.01773461163133226,-17.5117831763928,impulsive,10.0,7
640000,0.03123333972616998,-15.053815749266219,colored,0.0,7
644000,0.09165481760248691,-10.37844702511669,colored,10.0,7
644000,0.001169541623964951,-29.31984316675788,impulsive,10.0,7
644000,0.00036828996340472784,-34.33810115147341,colored,20.0,7
644000,0.0005453444807571404,-32.633290770540675,gaussian,15.0,7
648000,0.021281046296798455,-16.720070234545442,impulsive,20.0,7
648000,0.0024477695587001563,-26.112294703750656,impulsive,10.0,7
648000,0.1709649853218801,-7.670928266731284,impulsive,5.0,7
648000,0.04446715671612114,-13.519606389689185,impulsive,10.0,7
652000,0.0020083781788094272,-26.971545057003187,impulsive,15.0,7
652000,0.05272456547010724,-12.779869908066457,impulsive,10.0,7
652000,0.005116955655328382,-22.9098834661892,time_varying,0.0,7
652000,0.00310572609144758,-25.078368492462438,time_varying,10.0,7
656000,0.2796352280631061,-5.534081176541349,colored,0.0,7
656000,0.00591426948981789,-22.28098890207501,time_varying,20.0,7
656000,0.0021040939569393503,-26.76934870742872,impulsive,10.0,7
656000,0.060707966565449197,-12.167543137216859,gaussian,0.0,7
660000,0.005089571802679589,-22.9331875422938,impulsive,20.0,7
660000,0.001031015640707256,-29.86734745913749,time_varying,15.0,7
660000,0.00943896389357235,-20.25075675147443,time_varying,5.0,7
660000,0.6297124110656123,-2.0085774705901813,impulsive,0.0,7
664000,0.00042540997195367983,-33.71192333079311,colored,15.0,7
664000,0.03486912016775308,-14.57559010773614,gaussian,15.0,7
664000,0.0012758265117618706,-28.94208377082454,colored,10.0,7
664000,0.001163425034142768,-29.342615950783287,impulsive,20.0,7
668000,0.02116677767581199,-16.743452517442005,time_varying,5.0,7
668000,0.0005986435768495544,-32.22831672175515,colored,15.0,7
668000,0.011548002372398468,-19.37493135533112,colored,5.0,7
668000,0.001628906846938845,-27.88103750917319,colored,20.0,7
672000,0.0490429750619966,-13.094231923588822,impulsive,10.0,7
672000,0.000644844736247905,-31.90544840207433,time_varying,20.0,7
672000,0.00022441767536379007,-36.48942938659571,impulsive,20.0,7
672000,0.1364741108620705,-8.64949726467101,gaussian,0.0,7
676000,0.002920422666932933,-25.345542892820706,colored,10.0,7
676000,0.011006285155142436,-19.583592394682704,gaussian,5.0,7
676000,0.0309599905278516,-15.091991808466423,impulsive,10.0,7
676000,0.0003985723377676664,-33.99492844966729,impulsive,15.0,7
680000,0.0014371975931833177,-28.424835184600017,impulsive,15.0,7
680000,0.0006055505800083265,-32.178495748407684,colored,20.0,7
680000,0.012108291438569719,-19.16917134372742,colored,5.0,7
680000,0.00038665199023344397,-34.12679748890898,gaussian,20.0,7
684000,0.0034707554060103077,-24.59575991090511,colored,20.0,7
684000,0.09816179592714626,-10.080575045338145,impulsive,0.0,7
684000,0.02212190548108489,-16.55177467570165,colored,5.0,7
684000,0.13918243679215225,-8.564155641870641,time_varying,20.0,7
688000,0.016175303527262094,-17.91147561081981,gaussian,5.0,7
688000,0.009877575194156028,-20.053496554742026,gaussian,20.0,7
688000,0.014861634298773263,-18.279334295831063,impulsive,20.0,7
688000,0.12734907159568998,-8.950042167930572,colored,0.0,7
692000,0.010815648757070319,-19.65947425036757,gaussian,5.0,7
692000,4.145088948188885,6.17533854378106,colored,0.0,7
692000,0.004667828700643734,-23.30885089922278,impulsive,10.0,7
692000,0.0030263165120680644,-25.19085652423074,gaussian,10.0,7
696000,0.03269245615064647,-14.855524500823417,colored,10.0,7
696000,0.003907170276487063,-24.0813766147509,impulsive,10.0,7
696000,0.05695829288401998,-12.444430355531859,time_varying,20.0,7
696000,0.04400404786831175,-13.565073715491163,colored,20.0,7
700000,0.004193719626934595,-23.774006077550514,impulsive,5.0,7
700000,0.18033858977353798,-7.4391133077682925,colored,5.0,7
700000,0.010287765440932744,-19.8767894609516,colored,5.0,7
700000,0.002850410655639805,-25.45092566986254,impulsive,15.0,7
704000,0.03621508530711489,-14.411104874396585,impulsive,0.0,7
704000,3.4496936272862295,5.377805264104213,impulsive,0.0,7
704000,0.005514808497722681,-22.584695638025757,impulsive,20.0,7
704000,0.01579555984251043,-18.01464976745949,impulsive,5.0,7
708000,0.0017985139811493435,-27.450861815059092,gaussian,15.0,7
708000,0.2506462855024076,-6.00938727106489,colored,0.0,7
708000,0.011881444833530406,-19.251307440762123,impulsive,15.0,7
708000,0.05176965995650191,-12.859246876174398,impulsive,10.0,7
712000,0.0005747359504726972,-32.40531635582742,impulsive,20.0,7
712000,0.00048768240168334443,-33.118629150161865,impulsive,20.0,7
712000,0.01015095330439993,-19.934931699839247,colored,5.0,7
712000,0.0028957815913879708,-25.382341968939727,time_varying,10.0,7
716000,0.0005927015965327369,-32.27163902187813,gaussian,15.0,7
716000,0.03254041686421961,-14.875768877511906,colored,0.0,7
716000,0.000177511869598536,-37.50772599436701,colored,20.0,7
716000,0.020074577693172037,-16.973535821399356,time_varying,0.0,7
720000,0.007182426154700384,-21.437288304020367,impulsive,5.0,7
720000,0.008000866820189417,-20.96862958599825,time_varying,0.0,7
720000,0.0021127699223875327,-26.751477942130037,gaussian,10.0,7
720000,0.0003012357739570871,-35.2109345231253,impulsive,15.0,7
724000,0.09504029921725995,-10.220922050582244,time_varying,15.0,7
724000,0.002388875426012959,-26.218064968685635,gaussian,20.0,7
724000,0.004520406522314899,-23.448225070263355,time_varying,0.0,7
724000,3.0207788691384647,4.801189346650401,colored,0.0,7
728000,0.00839519900054054,-20.759690047973297,impulsive,5.0,7
728000,0.00514267729441733,-22.888107269362767,impulsive,10.0,7
728000,0.003036822150135829,-25.175806414179185,time_varying,0.0,7
728000,0.009714806350770868,-20.125658519036772,colored,5.0,7
732000,0.00046524745564641785,-33.32315992334638,gaussian,15.0,7
732000,0.0007703564054851164,-31.13308301374996,colored,20.0,7
732000,0.0013878294040816743,-28.57663914994302,time_varying,15.0,7
732000,0.07819073436575552,-11.068447079606582,impulsive,0.0,7
736000,0.0006781931299472259,-31.68646613270441,time_varying,20.0,7
736000,0.18247255881823493,-7.388024377798372,time_varying,15.0,7
736000,0.07194765681319674,-11.42983345566644,time_varying,10.0,7
736000,0.03060280140378573,-15.142388160363131,gaussian,10.0,7
740000,0.03796245175048647,-14.206457470414493,gaussian,0.0,7
740000,0.0038395417973359713,-24.157206001969413,colored,20.0,7
740000,0.11807132803995485,-9.278555518816727,colored,5.0,7
740000,0.07935122809641668,-11.00446347399316,impulsive,0.0,7
744000,0.010013725169525617,-19.99404332106479,impulsive,10.0,7
744000,0.04760594327980465,-13.223388251590746,impulsive,5.0,7
744000,0.0034554169853443476,-24.614995361505567,gaussian,20.0,7
744000,2.951045280673628,4.699758733414561,impulsive,5.0,7
748000,0.14604684734008616,-8.355078135425199,gaussian,5.0,7
748000,0.0034889462932271007,-24.573057156480004,colored,15.0,7
748000,0.013901840245822401,-18.5692770649838,time_varying,0.0,7
748000,0.0018144784737617013,-27.412481794874886,colored,15.0,7
752000,0.03708313812687968,-14.308235211846569,gaussian,10.0,7
752000,0.0017316507143812936,-27.615397033580102,colored,10.0,7
752000,0.005034198879913719,-22.980696312236436,time_varying,20.0,7
752000,0.00033789238245732596,-34.7122159768866,gaussian,20.0,7
756000,0.009723063384980343,-20.121968830137593,gaussian,20.0,7
756000,0.04377513051916849,-13.587725503477841,gaussian,10.0,7
756000,0.05261275786003643,-12.789089327126637,gaussian,10.0,7
756000,0.007623135220398549,-21.178663765193065,colored,15.0,7
760000,0.008119202293174844,-20.904866377854496,gaussian,20.0,7
760000,0.008297232718314113,-20.81066728723108,gaussian,5.0,7
760000,0.0005049587996270637,-32.967440543372426,colored,20.0,7
760000,0.1682585557772173,-7.740228431051976,gaussian,0.0,7
764000,0.0009353786608948595,-30.290125415549646,impulsive,10.0,7
764000,0.013858840130745448,-18.58273114995557,colored,20.0,7
764000,0.06634443546050468,-11.7819549706038,impulsive,10.0,7
764000,0.00039023157580572374,-34.08677591226415,gaussian,20.0,7
768000,0.004073619289428455,-23.900195614409135,time_varying,0.0,7
768000,0.02715102329795964,-15.662137975772843,impulsive,0.0,7
768000,0.11783950308651303,-9.28709097519856,time_varying,10.0,7
768000,0.0009204232097941516,-30.360124380339037,colored,15.0,7
772000,0.02841666906792924,-15.464268303411329,gaussian,10.0,7
772000,0.006289665012028724,-22.013724844223418,gaussian,15.0,7
772000,0.0026327540775949597,-25.795897057618213,impulsive,10.0,7
772000,0.00932171964059353,-20.305039629717506,gaussian,10.0,7
776000,0.003051620838425203,-25.154694279828306,colored,10.0,7
776000,0.0021118729768231327,-26.753322067298242,gaussian,15.0,7
776000,0.0022140371649393776,-26.548150931109046,impulsive,15.0,7
776000,0.00025189597643157896,-35.98778767766743,time_varying,5.0,7
780000,0.0011286406594154016,-29.47444307888454,time_varying,10.0,7
780000,0.025271454863764226,-15.973697552486122,time_varying,5.0,7
780000,0.00031623357655755926,-34.99992018737296,impulsive,20.0,7
780000,0.011929639397117813,-19.233726837206465,impulsive,5.0,7
784000,0.00013012853022399467,-38.85627472118971,impulsive,20.0,7
784000,0.20650887176435817,-6.850612860125405,time_varying,15.0,7
784000,0.05020941759955397,-12.992148161546833,time_varying,10.0,7
784000,0.019158064838605854,-17.176483612243494,colored,10.0,7
788000,0.004731471458569979,-23.250037752470924,impulsive,10.0,7
788000,0.014055632396297497,-18.521496096454364,impulsive,5.0,7
788000,0.00036224443121602123,-34.409982810160464,colored,20.0,7
788000,0.013438118327055434,-18.71661539091255,gaussian,5.0,7
792000,0.001236456089092501,-29.078213020031566,impulsive,15.0,7
792000,0.09179237541315825,-10.371933912723808,impulsive,0.0,7
792000,0.015140044229638704,-18.19872856071464,impulsive,20.0,7
792000,0.012592127965818307,-18.999008714684393,time_varying,15.0,7
796000,0.014128883098448957,-18.498921681527158,colored,20.0,7
796000,0.021158950224449944,-16.74505883073708,gaussian,10.0,7
796000,0.0019714882815751915,-27.052057997868317,impulsive,10.0,7
796000,0.0019357000419030572,-27.13161940315239,time_varying,15.0,7
800000,0.10903643048895759,-9.624283743770594,time_varying,0.0,7
800000,0.004167961333141234,-23.800763186065623,time_varying,0.0,7
800000,0.026818522253842715,-15.715651561730336,gaussian,15.0,7
800000,0.011034685369539499,-19.572400452650392,gaussian,15.0,7
