method,family,snr_db,seed,ss_mse,ss_mse_db,ep_mse,conv_time,inference_time_ms
LMS,regime_switch,10.0,0,0.028226038592008704,-15.493500689985975,0.15107026074503074,1700,5.84899300156394
LMS,regime_switch,10.0,1,0.21430818806499874,-6.6896123556597695,0.12853737959288633,224,9.486544000537833
LMS,regime_switch,10.0,2,0.051922570331818636,-12.846438167136657,0.06760715890466099,1842,13.549756000429625
LMS,regime_switch,10.0,3,0.03668437282888917,-14.355189013908063,0.06374613672942693,514,14.117897997493856
LMS,regime_switch,10.0,4,0.026254345234380815,-15.807988082360712,0.039108899753052984,342,5.385616997955367
LMS,alpha_stable,10.0,0,0.026949560367132707,-15.694483151247882,0.04415900556111045,246,5.134347000421258
LMS,alpha_stable,10.0,1,0.020934040727132605,-16.791469352276685,0.05011276878070008,292,5.153475998668
LMS,alpha_stable,10.0,2,0.03317305222444139,-14.79214567561531,0.04700707575690257,291,5.128763001266634
LMS,alpha_stable,10.0,3,0.03580817173049475,-14.46017852324954,0.04534556216606917,307,5.379599002480973
LMS,alpha_stable,10.0,4,0.021823116657515428,-16.61083225748709,0.045902649305914624,353,6.2925470010668505
LMS,burst,10.0,0,0.008322325744481444,-20.797552894206945,0.04781452186621718,405,5.267268999887165
LMS,burst,10.0,1,0.037415657344231294,-14.269466203754948,0.04900127932268583,475,5.3540980006800964
LMS,burst,10.0,2,0.012629109944009599,-18.986272559048274,0.04530648739849732,223,5.42018199848826
LMS,burst,10.0,3,0.006130467964247084,-22.125063726320843,0.0465698138368049,223,5.3813170015928335
LMS,burst,10.0,4,0.058253679156189134,-12.346766404786557,0.031307399078831906,225,8.652929001982557
LMS,chirp_interferer,10.0,0,0.031213752556581882,-15.056540167533253,0.05679433321668239,1747,4.713258000265341
LMS,chirp_interferer,10.0,1,0.015166645832162894,-18.191104546261943,0.04566568874022301,549,4.712021000159439
LMS,chirp_interferer,10.0,2,0.03334650977110633,-14.76949615001924,0.05594444876894281,320,6.025337999744806
LMS,chirp_interferer,10.0,3,0.0460725119881793,-13.365581082748188,0.05953970244137102,309,11.928499003261095
LMS,chirp_interferer,10.0,4,0.01848445248365659,-17.331934088406157,0.05349551901297025,1236,15.399405001517152
NLMS,gaussian,10.0,0,0.03445161692306421,-14.627903904553467,0.032101441729776234,170,18.935187999886693
NLMS,gaussian,10.0,1,0.04354535919758878,-13.610581226732926,0.03639141927461341,104,19.52580099896295
NLMS,gaussian,10.0,2,0.03883656130956377,-14.107592306167644,0.03783639946103987,152,13.606953998532845
NLMS,gaussian,10.0,3,0.037277333778106464,-14.285551576493404,0.03529947211747578,226,6.64248300017789
