step,ss_mse,ss_mse_db,ep_mse,family,snr_db,divergence_count
16000,0.1510049863208617,-8.210087116716304,0.23720136249158127,impulsive,10.0,0
16000,0.1575651158089089,-8.02539927000079,0.14975485680402334,gaussian,10.0,0
16000,0.3478994165154799,-4.58546299633801,0.36379165631518073,impulsive,15.0,0
16000,0.20489066993517793,-6.884778175260367,0.22476488981493714,time_varying,10.0,0
16000,0.6105914049262388,-2.142493133995323,0.6438014286897898,gaussian,10.0,0
16000,0.0864431829253516,-10.63269250327654,0.12295121970195894,regime_switch,10.0,0
16000,0.20608726205652908,-6.8594885047738705,0.21516170770434656,time_varying,15.0,0
16000,0.09403919135992206,-10.266911140111487,0.13304538435417693,time_varying,0.0,0
32000,0.20213994927892548,-6.943478476065,0.1385269053294499,colored,20.0,0
32000,0.32466627658753533,-4.885628196343172,0.39425563143294245,regime_switch,5.0,0
32000,0.51048321372083,-2.9201853429762266,0.5341564873589577,regime_switch,10.0,0
32000,0.40193766358929245,-3.958412963134696,0.34870046735804977,colored,15.0,0
32000,0.2004327317365856,-6.980313544003849,0.18325041061430486,impulsive,5.0,0
32000,0.3985245529613626,-3.9954491670806176,0.41568976421461773,time_varying,0.0,0
32000,0.1929293119413598,-7.1460178455036205,0.25382362668020714,colored,10.0,0
32000,0.4017463828299486,-3.9604802476656205,0.3412428243687879,regime_switch,5.0,0
48000,0.17964718169750968,-7.455795916092697,0.17208468077229508,regime_switch,10.0,0
48000,0.23067950932540496,-6.369909810389337,0.22237697853977886,impulsive,20.0,0
48000,0.22831033844114615,-6.41474422164094,0.24060724897405308,time_varying,15.0,0
48000,0.16975491211448424,-7.701776498970407,0.1508680874768515,impulsive,20.0,0
48000,0.20493163065917513,-6.883910042099233,0.23598062917929696,regime_switch,5.0,0
48000,0.19289285408413792,-7.146838609454206,0.1985510988434197,gaussian,15.0,0
48000,0.11954094806533785,-9.22483304146086,0.1287869892319896,gaussian,0.0,0
48000,0.17242063897875812,-7.634107497727067,0.20633590133149785,gaussian,10.0,0
64000,0.13215898911069132,-8.789032919432852,0.19211555629031715,impulsive,15.0,0
64000,0.08911049182593851,-10.500711593268583,0.15405293580126903,regime_switch,15.0,0
64000,0.04889389739932384,-13.10745343141317,0.0878126494792313,impulsive,20.0,0
64000,0.1751527934500056,-7.565829318793584,0.16724673138386748,time_varying,5.0,0
64000,0.05059237634530918,-12.959149211083087,0.10258938899543216,gaussian,10.0,0
64000,0.526100189994687,-2.7893154136181537,0.46425529337556604,gaussian,10.0,0
64000,0.1661400993872366,-7.795255340673041,0.19610610363508482,gaussian,20.0,0
64000,0.07345738238692733,-11.339645515520314,0.06923935825676354,time_varying,0.0,0
80000,0.2680415559301031,-5.717978697305601,0.20081492404523255,gaussian,20.0,0
80000,0.3210302967079862,-4.9345397982987835,0.3576008392736965,colored,20.0,0
80000,0.33137050146911257,-4.796861549962109,0.28080636336302744,regime_switch,0.0,0
80000,0.3717524087760115,-4.297462087772925,0.28382576098043055,regime_switch,0.0,0
80000,0.4558059079423269,-3.41220049996894,0.4468128515440888,time_varying,15.0,0
80000,0.1379420392347303,-8.603033580028791,0.1830615175853453,gaussian,15.0,0
80000,0.17642099323524055,-7.534497372077073,0.19394702450438342,regime_switch,15.0,0
80000,0.1071244049798224,-9.701115773372461,0.10953837661421406,gaussian,20.0,0
96000,0.03882235523556336,-14.10918120796824,0.04976170254432776,regime_switch,5.0,0
96000,0.28190643318565217,-5.498950132891459,0.2628214757397887,impulsive,20.0,0
96000,0.11680674680339206,-9.325320714762352,0.1532915915926958,impulsive,0.0,0
96000,0.06899328796301321,-11.611931576972403,0.06174956730004091,time_varying,0.0,0
96000,0.40923032040875157,-3.880321963215211,0.4359870709100656,gaussian,10.0,0
96000,0.10483097828376006,-9.795103613398542,0.1066973291658251,regime_switch,20.0,0
96000,0.08425517645969545,-10.744034074981087,0.06396954684586088,regime_switch,20.0,0
96000,0.0890338095197435,-10.504450439164302,0.13821468697424127,colored,20.0,0
112000,0.33518207961788515,-4.747192088087009,0.3118266426074706,impulsive,5.0,0
112000,0.2751061517467567,-5.604996980863852,0.26291294264839005,regime_switch,15.0,0
112000,0.10607039414323355,-9.74405817361698,0.11959331103581318,regime_switch,20.0,0
112000,0.37069290481087436,-4.309857264348021,0.3414748067014057,regime_switch,20.0,0
112000,0.13383779453651248,-8.734212285615024,0.13506009040421244,gaussian,20.0,0
112000,0.09511511410503258,-10.217504667502544,0.1333742103465447,regime_switch,20.0,0
112000,0.3277340714878481,-4.844784066786147,0.27649877232580516,regime_switch,5.0,0
112000,0.1620026221931526,-7.904779558571562,0.1577498743353844,colored,10.0,0
128000,0.24265521354054773,-6.1501037326276355,0.2563533435200688,colored,15.0,0
128000,0.35793082206394694,-4.4620090212306955,0.37700538074855583,time_varying,20.0,0
128000,0.3925063995152584,-4.061532580220643,0.4924222592631742,regime_switch,0.0,0
128000,0.18231293923838068,-7.391825072043492,0.13553160782025891,impulsive,0.0,0
128000,0.06225226173121421,-12.058448652767819,0.06957508124871264,impulsive,5.0,0
128000,0.3086019412367735,-5.106013463668386,0.30773915194596924,time_varying,5.0,0
128000,0.3243797871938906,-4.889462154448977,0.1734192847167024,regime_switch,10.0,0
128000,0.04468329688765578,-13.498547906207301,0.08025968512512839,time_varying,10.0,0
144000,0.10308769954484458,-9.867931517684482,0.09681330097554178,impulsive,5.0,0
144000,0.3664923492141144,-4.359350871301919,0.37726771523295055,time_varying,10.0,0
144000,0.09723114763155345,-10.121945881806196,0.10923231149393081,time_varying,10.0,0
144000,0.10744533775226583,-9.688124245835093,0.07210986217146835,colored,15.0,0
144000,0.2632599975059355,-5.796151271523486,0.28271746368074374,regime_switch,20.0,0
144000,0.058148168144890565,-12.354639623914686,0.08043927057287108,impulsive,15.0,0
144000,0.3407785235301353,-4.675277830538649,0.4352285588479136,impulsive,15.0,0
144000,0.09090284503514633,-10.414225242129763,0.09169097600076515,gaussian,20.0,0
160000,0.20523392520242356,-6.877508486730392,0.22145656532360597,colored,0.0,0
