step,ss_mse,ss_mse_db,ep_mse,family,snr_db,divergence_count
208000,0.1429792149110587,-8.447270919411606,0.172522974542045,colored,0.0,0
208000,0.16499260035118996,-7.825355327453288,0.15735305103001276,regime_switch,5.0,0
224000,0.16843120791962093,-7.735774367555464,0.15287373933255724,time_varying,0.0,0
224000,0.3165973477696414,-4.994927276713883,0.2636576536827656,colored,20.0,0
224000,0.09445846795720877,-10.247591026158902,0.13952042819776656,impulsive,20.0,0
224000,0.23836273477452852,-6.227616404854287,0.22026190783166763,gaussian,5.0,0
224000,0.16492941800447458,-7.82701873537036,0.10562773423155483,regime_switch,20.0,0
224000,0.30645157963656416,-5.13638135688574,0.33938828680235145,impulsive,20.0,0
224000,0.4053291778293151,-3.9219213222031826,0.4189893744212543,regime_switch,20.0,0
224000,0.07241361345847454,-11.401797805631393,0.09073934177862947,regime_switch,10.0,0
240000,0.07325014055575992,-11.351915376227723,0.08854112549104588,regime_switch,15.0,0
240000,0.1110506323212382,-9.544789642359303,0.14172925708373613,time_varying,20.0,0
240000,0.38851110375918585,-4.105965644232599,0.2970337939185426,colored,5.0,0
240000,0.13622611034372906,-8.657396435844436,0.14888969848601372,impulsive,0.0,0
240000,0.3835767577725638,-4.161477160907805,0.3874709226287775,impulsive,15.0,0
240000,0.32384130059157157,-4.896677649846055,0.2907479579341004,regime_switch,10.0,0
240000,0.205927656614798,-6.862853225950275,0.12882437901476448,regime_switch,10.0,0
240000,0.13785811419677338,-8.605676666448392,0.1996822219507466,regime_switch,20.0,0
256000,0.26109158486540823,-5.832071255151576,0.26088086407855965,gaussian,5.0,0
256000,0.11259780598750248,-9.484700717970156,0.08251597336834118,time_varying,20.0,0
256000,0.24513148562480241,-6.106009027204432,0.2577439998609049,time_varying,0.0,0
256000,0.19153661441696568,-7.177481933939873,0.16917409854485166,time_varying,10.0,0
256000,0.2902688693209761,-5.3719953876924285,0.32712743729550703,regime_switch,5.0,0
256000,0.4137592371306339,-3.8325229752917425,0.3515010905921572,colored,0.0,0
256000,0.039705869174627026,-14.011452926779278,0.050646583213907574,impulsive,0.0,0
256000,0.07092362384895617,-11.492090821823533,0.15084326626639916,impulsive,20.0,0
272000,0.0666641696945862,-11.761075256717383,0.08697951503320288,regime_switch,20.0,0
272000,0.3154368615011498,-5.010875570072358,0.30168039845358385,gaussian,20.0,0
272000,0.042784926476648055,-13.68709209973138,0.06283400380467395,impulsive,5.0,0
272000,0.12619102803448345,-8.989715215831238,0.13646814921289308,gaussian,5.0,0
272000,0.1968864476059823,-7.0578417686374735,0.12003876404825724,impulsive,20.0,0
272000,0.10701724406432289,-9.705462372772367,0.13085844699879004,gaussian,10.0,0
272000,0.3184334046089955,-4.969813797634267,0.3258546511583454,regime_switch,0.0,0
272000,0.22614396589511404,-6.456149958596167,0.14164774280817452,impulsive,10.0,0
288000,0.08362855700887276,-10.776453967947424,0.13129534877021526,regime_switch,10.0,0
288000,0.4349038824737091,-3.616067152828912,0.512300557246271,impulsive,20.0,0
288000,0.03169375906507711,-14.990262478770378,0.07135986785216857,regime_switch,5.0,0
288000,0.1882270534272892,-7.2531795630598275,0.15802527999030197,regime_switch,20.0,0
288000,0.12391733830423471,-9.068679236200879,0.11592645795016075,impulsive,5.0,0
288000,0.0939747081923143,-10.269890141667453,0.11135481836466167,time_varying,5.0,0
288000,0.3643416058367226,-4.384912318489515,0.4446839640692013,gaussian,5.0,0
288000,0.4172317933123405,-3.796226054841074,0.5239207094060827,time_varying,10.0,0
304000,0.21894985775864217,-6.596553326103464,0.20619573290544263,regime_switch,20.0,0
304000,0.35330734928615926,-4.518473285383714,0.37913543354071993,regime_switch,5.0,0
304000,0.10330841192821158,-9.858643144368086,0.09343570006615481,time_varying,15.0,0
304000,0.1147595259666719,-9.402112543442122,0.6627537751940515,time_varying,10.0,0
304000,0.20710615643713265,-6.838069910757918,0.21979185292884468,regime_switch,15.0,0
304000,0.25787894642998116,-5.885841127751318,0.26182836395602066,colored,5.0,0
304000,0.12883697402499875,-8.899594839396157,0.18149716500575436,impulsive,0.0,0
304000,0.3601995749582967,-4.434568039899473,0.3587038897112388,colored,20.0,0
320000,0.1825717501326413,-7.385664212716868,0.22662328730084028,regime_switch,10.0,0
320000,0.4004214150472861,-3.974827039484725,0.43544319743825033,time_varying,10.0,0
320000,0.4497949351382533,-3.4698543919264595,0.5181363462463596,gaussian,15.0,0
320000,0.09291254941090409,-10.319256232264049,0.14867270274916902,impulsive,15.0,0
320000,0.21531900763503972,-6.669176304316105,0.2211416435458803,time_varying,20.0,0
320000,0.09049165389205736,-10.433914742239484,0.13895923708214605,regime_switch,20.0,0
320000,0.2399689246738731,-6.198449946051678,0.2680055157850264,impulsive,10.0,0
320000,0.05832933765504997,-12.34112955062455,0.06891094490838603,impulsive,0.0,0
336000,0.17777284342685043,-7.50134581106006,0.15699212623427383,time_varying,5.0,0
336000,0.04937663935778684,-13.064784720711877,0.055023808615129115,regime_switch,5.0,0
336000,0.08768580686175523,-10.570706973981896,0.09039478744210742,regime_switch,10.0,0
336000,0.09440444575120817,-10.250075531575579,0.0710180655657638,gaussian,15.0,0
336000,0.07879070778269648,-11.035249981985611,0.07004619447142489,impulsive,5.0,0
336000,0.09070152587492983,-10.423854067224603,0.12062467545619789,regime_switch,15.0,0
336000,0.3946822088781259,-4.037524498896781,0.3251955754434124,time_varying,0.0,0
336000,0.16918819223405768,-7.716299499618826,0.18994970837288347,time_varying,10.0,0
352000,0.06672587548625217,-11.75705719274614,0.07079825534546774,impulsive,5.0,0
352000,0.07349387907881663,-11.337488295219808,0.13539761791111077,regime_switch,15.0,0
352000,0.13923838392083393,-8.562410260219268,0.12413858002738688,time_varying,0.0,0
352000,0.09745320893553967,-10.112038558743524,0.061853604016787946,impulsive,10.0,0
352000,0.1312269499006129,-8.81976965328965,0.1370866069423372,time_varying,15.0,0
352000,0.09103892213068021,-10.40772892810105,0.10122223808923791,impulsive,10.0,0
352000,0.12716284942431666,-8.956397491134547,0.17737024104219626,colored,0.0,0
352000,0.32192886071615384,-4.9224008734560085,0.33048335811887386,regime_switch,10.0,0
368000,0.47024799742871815,-3.276730452344147,0.3215137519223855,regime_switch,5.0,0
368000,0.11900804019884323,-9.244236966203355,0.12906751869514355,gaussian,0.0,0
368000,0.23338693406511116,-6.319234611519401,0.3562223271766002,gaussian,10.0,0
368000,0.2591839159564839,-5.863919527537814,0.2729534346012749,regime_switch,10.0,0
368000,0.22445623066661774,-6.488683345394167,0.3161413593267183,regime_switch,5.0,0
368000,0.06338184887294179,-11.980350964167933,0.0880399566126917,time_varying,10.0,0
368000,0.3946997567802102,-4.037331412219432,0.4357272507877467,gaussian,5.0,0
368000,0.17736538534122467,-7.511311332172932,0.24257210494920653,regime_switch,10.0,0
384000,0.3052356512910643,-5.153647424892069,0.3050727626800709,impulsive,10.0,0
384000,0.16203234942056322,-7.903982708108257,0.17268673557398154,time_varying,0.0,0
384000,0.08471167032642393,-10.720567548444498,0.07692136529032315,gaussian,10.0,0
384000,0.31606938050411476,-5.002175747765804,0.3447543671719176,time_varying,5.0,0
384000,0.2075629899482248,-6.828500819109278,0.2487083173328424,time_varying,0.0,0
384000,0.09256000627865725,-10.335766245919551,0.09582019654220834,time_varying,20.0,0
384000,0.501745708661154,-2.9951633326462517,0.5287152255719906,time_varying,20.0,0
384000,0.09775608296519563,-10.098562086998047,0.10127473101411207,regime_switch,20.0,0
400000,0.2884917421257163,-5.398666137045314,0.302519539536951,impulsive,20.0,0
400000,0.1868974337285296,-7.283966618354858,0.17380642752122566,colored,15.0,0
400000,0.0864156582748458,-10.634075574440141,0.09357967672634632,impulsive,15.0,0
400000,0.31636429354436996,-4.998125390532692,0.3017924444172012,time_varying,5.0,0
400000,0.23196029525473463,-6.345863471222413,0.2722260967976224,regime_switch,10.0,0
400000,0.10826019495200118,-9.655311951746045,0.1324234700079553,regime_switch,20.0,0
400000,0.11883221206221091,-9.250658184032309,0.09246968778593465,regime_switch,20.0,0
400000,0.0690212256795119,-11.610173327646635,0.09471807766363288,impulsive,15.0,0
416000,0.4321312153689046,-3.643843609203141,0.4097740303292784,regime_switch,0.0,0
416000,0.0543541441304255,-12.647673383339253,0.11544723780051395,time_varying,0.0,0
