step,ss_mse,ss_mse_db,ep_mse,family,snr_db,divergence_count
16000,0.39260421286145586,-4.060450444886842,0.26124688916732985,regime_switch,5.0,0
16000,0.20946430917465958,-6.788899662468434,0.2717382190081051,regime_switch,20.0,0
16000,0.45191928061302034,-3.4493912960119015,0.3595089261169084,time_varying,15.0,0
16000,0.09465029280192737,-10.238780381978183,0.12221744267201134,time_varying,0.0,0
16000,0.20234531097837652,-6.9390685521794175,0.18362779407661683,impulsive,20.0,0
16000,0.13747472664764643,-8.617771351856542,0.2101051147976017,regime_switch,0.0,0
16000,0.2016661803108606,-6.9536692744635005,0.18071754676997376,regime_switch,0.0,0
16000,0.2969369312430326,-5.273357840879162,0.40794047651139087,regime_switch,20.0,0
32000,0.08097498769587065,-10.916491093033562,0.12907822772911595,colored,5.0,0
32000,0.14083486613699522,-8.512898146766691,0.1801147820661229,regime_switch,10.0,0
32000,0.11153160907277496,-9.526020321596345,2.0225191151801707,regime_switch,5.0,0
32000,0.23122863373984334,-6.359583869225663,0.2505343133707263,impulsive,0.0,0
32000,0.18447046817034518,-7.340731500295105,0.28070034735610894,regime_switch,15.0,0
32000,0.09514927077324359,-10.21594535805081,0.12835488163892847,colored,5.0,0
32000,0.29127177540635873,-5.357015970019794,0.3195861015545253,regime_switch,20.0,0
32000,0.43010754995895495,-3.6642293392307983,0.39266357892458265,impulsive,10.0,0
48000,0.08783695545659415,-10.56322725841178,0.09372336155198,regime_switch,20.0,0
48000,0.14268770387610397,-8.456134506303378,0.15899803922405878,impulsive,15.0,0
48000,0.08451677727717946,-10.730570714515677,0.12867825105460057,time_varying,0.0,0
48000,0.22962543276717828,-6.389800121835565,0.25373961632518716,time_varying,0.0,0
48000,0.1274210292993933,-8.947588910317553,0.15357706127650017,colored,15.0,0
48000,0.18490412702402753,-7.330533953622245,0.131774137613355,regime_switch,5.0,0
48000,0.3504532295771262,-4.553699334504573,0.35851242079750156,impulsive,10.0,0
48000,0.1502371138892185,-8.232227679533073,0.14099240539679253,time_varying,15.0,0
64000,0.12163475556460136,-9.149423132732256,0.1428163863041607,regime_switch,10.0,0
64000,0.23877676112424165,-6.220079430626967,0.2268828430360894,colored,0.0,0
64000,0.07289623572072995,-11.372948975735211,0.06298831017736467,impulsive,0.0,0
64000,0.4008645803270057,-3.9700231553213223,0.4191771746344937,gaussian,10.0,0
64000,0.4761290043456048,-3.2227536180630088,0.4920578017769613,time_varying,15.0,0
64000,0.12266292063822194,-9.112866988495945,0.13446683303492285,gaussian,20.0,0
64000,0.39056964681838774,-4.08301510999685,0.4031645561386812,time_varying,0.0,0
64000,0.13713848876188228,-8.62840640677537,0.16361295237531706,regime_switch,15.0,0
