step,ss_mse,ss_mse_db,ep_mse,family,snr_db,divergence_count
16000,0.06415803273128937,-11.927489612234218,0.1156735422006355,regime_switch,20.0,0
16000,0.5585117195129058,-2.529677094475315,0.5270944741607421,impulsive,10.0,0
16000,0.4832621873239533,-3.1581718474641303,0.42507604905880175,colored,5.0,0
16000,0.08811730552911934,-10.549387912681137,0.10447930181618072,gaussian,0.0,0
16000,0.17639701637983643,-7.53508764897494,0.10165675091156849,regime_switch,0.0,0
16000,0.33130194378712624,-4.797760160529004,0.23578796547268177,regime_switch,5.0,0
16000,0.4353569868918013,-3.611544813075142,0.4057662293866881,gaussian,15.0,0
16000,0.5901073828919307,-2.290689518249854,0.4413341042327793,colored,0.0,0
32000,0.06797685613461556,-11.676389249916602,0.08805715147099365,time_varying,20.0,0
32000,0.19041138329707671,-7.203070918981633,0.16540336208054032,regime_switch,15.0,0
32000,0.297356930673336,-5.267219346876822,0.3009846338378815,regime_switch,15.0,0
32000,0.11079180729364245,-9.554923531299588,0.12720390725494032,regime_switch,15.0,0
32000,0.16472865479504697,-7.832308480836739,0.16964503812046,gaussian,10.0,0
32000,0.21090426676060384,-6.759146340477309,0.18408984570513343,colored,20.0,0
32000,0.13797448477983124,-8.602012189859076,0.11488778170438838,colored,10.0,0
32000,0.18757344515917226,-7.268286448306488,0.17372968601323738,gaussian,20.0,0
48000,0.13375444695361846,-8.736917700114308,0.19346092037976734,impulsive,20.0,0
48000,0.1412130418236693,-8.501251918753702,0.152080419609547,regime_switch,5.0,0
48000,0.33192811940163824,-4.789559546293308,0.3112539456515955,time_varying,0.0,0
48000,0.3053269442809442,-5.1523486868978265,0.25312065876472384,impulsive,20.0,0
48000,0.14461099048782428,-8.397986992457328,0.14594864901153237,impulsive,10.0,0
48000,0.09653999604466802,-10.152927233062702,0.12583752760817654,regime_switch,10.0,0
48000,0.4321872838222936,-3.6432801544125155,0.4839413423375946,regime_switch,0.0,0
48000,0.16089664766475645,-7.934530044741863,0.1739090570623412,impulsive,20.0,0
64000,0.47169030971616055,-3.2634304569534853,0.26842836284336724,regime_switch,20.0,0
64000,0.4163651289024751,-3.8052565034055763,0.46702964641231826,regime_switch,5.0,0
64000,0.15007513322628654,-8.23691262432527,0.09819627909586733,colored,0.0,0
64000,0.054826486347425346,-12.610095857485828,0.06140351737864377,regime_switch,10.0,0
64000,0.4749059262308332,-3.233924109323529,0.4529974366060592,impulsive,15.0,0
64000,0.5659786293924692,-2.471999668889561,0.5810018963667344,regime_switch,15.0,0
64000,0.1254342428031848,-9.015838875020544,0.14056917429765503,time_varying,15.0,0
64000,0.40325595532044106,-3.944192101903539,0.45509002955558797,regime_switch,20.0,0
80000,0.08380817185377908,-10.767136327013858,0.09919598575027322,regime_switch,15.0,0
80000,0.08122486752587332,-10.903109882919342,0.16349111365612645,time_varying,15.0,0
80000,0.4336988770567584,-3.6281170233417646,0.32835659864895467,time_varying,0.0,0
80000,0.06493996987138059,-11.874879171923379,0.10967384209080659,time_varying,5.0,0
80000,0.40478471862664916,-3.9277589127932098,0.39400849627532114,colored,15.0,0
80000,0.2061046156118472,-6.859122822977174,0.21157054350956753,impulsive,10.0,0
80000,0.07692826293628556,-11.139140739481721,0.09069800325326703,gaussian,0.0,0
80000,0.597771798373431,-2.2346457792048158,0.5542753271920474,colored,5.0,0
96000,0.14275760368658413,-8.454007506715023,0.15680016406609992,gaussian,15.0,0
96000,0.06691428894977546,-11.744811326081088,0.11727275578649028,regime_switch,5.0,0
96000,0.45133070967992067,-3.455051149814907,0.4103207303487674,gaussian,10.0,0
96000,0.06547398865675294,-11.83931201169235,0.10981401107212013,impulsive,0.0,0
96000,0.3440516093612358,-4.633764063236091,0.31573382258528976,regime_switch,20.0,0
96000,0.09344267702359553,-10.29454728018964,0.09961438112376832,regime_switch,20.0,0
96000,0.4035637291261592,-3.940878735247828,0.3545149574968524,time_varying,20.0,0
96000,0.18355458512346354,-7.362347625117663,0.18173400576037568,gaussian,5.0,0
112000,0.28406599942791344,-5.465807449608887,0.2963326177353078,impulsive,15.0,0
112000,0.06743380621512877,-11.711223264273269,0.1085871987243707,time_varying,0.0,0
112000,0.35417697136273635,-4.507796801159837,0.3841113291848106,regime_switch,10.0,0
112000,0.12528225977535312,-9.021104216371105,0.13576176998680012,regime_switch,10.0,0
112000,0.16560765230022598,-7.809195994628936,0.17575015410565198,impulsive,5.0,0
112000,0.280787965763589,-5.516215094839345,0.33539432717529144,time_varying,10.0,0
112000,0.2836594297949222,-5.4720277444631655,0.2972932262896718,time_varying,5.0,0
112000,0.34159832903520804,-4.664842623745115,0.34617499751275,colored,20.0,0
128000,0.057569498173531214,-12.398075562141704,0.055021688063300614,colored,10.0,0
128000,0.15049136419070488,-8.224884209438676,0.11690003439660149,impulsive,15.0,0
128000,0.10455553174158036,-9.80652984924506,0.11251360330532247,time_varying,0.0,0
128000,0.21318387330442307,-6.7124565142484975,0.20082988252146822,regime_switch,0.0,0
128000,0.40811082020062106,-3.8922189066764448,0.3932681154511999,time_varying,10.0,0
128000,0.40450826286861985,-3.9307260264990647,0.40024027831052233,impulsive,10.0,0
128000,0.16756205719083528,-7.75824316360604,0.16215649868064763,gaussian,5.0,0
128000,0.13621044128635437,-8.657896000614375,0.14768460686414334,time_varying,5.0,0
144000,0.0487241412696494,-13.122558062832976,0.04595275210552046,time_varying,10.0,0
144000,0.13147892114802806,-8.811438681814248,0.13666749320641122,regime_switch,0.0,0
