step,ss_mse,ss_mse_db,ep_mse,family,snr_db,divergence_count
16000,0.3931770178021172,-4.05411875715261,0.26154771423135104,regime_switch,5.0,0
16000,0.20982713059386596,-6.781383583452244,0.27183297202608414,regime_switch,20.0,0
16000,0.4521712273600888,-3.4469707621416177,0.35977213524872137,time_varying,15.0,0
16000,0.0946850552733925,-10.23718562961339,0.12101292827132519,time_varying,0.0,0
16000,0.20275819258151656,-6.930215887986957,0.18427918276615965,impulsive,20.0,0
16000,0.13714674213960343,-8.628145044077085,0.2100755013884438,regime_switch,0.0,0
16000,0.2017909787540807,-6.950982531856451,0.1807092497429699,regime_switch,0.0,0
16000,0.29709786047126147,-5.271004757238905,0.4079172425944672,regime_switch,20.0,0
32000,0.08149701259677093,-10.888583107211566,0.13380887655515655,colored,5.0,0
32000,0.1441402865525117,-8.41214618890388,0.1963403640304584,regime_switch,10.0,0
32000,0.11031465253203064,-9.573667986059942,2.0157714581417436,regime_switch,5.0,0
32000,0.2264035890451626,-6.4511669280801955,0.24836498276588015,impulsive,0.0,0
32000,0.18650741749862015,-7.293038913882924,0.2769193103427008,regime_switch,15.0,0
32000,0.09413529234158274,-10.262475243294046,0.12908272206387672,colored,5.0,0
32000,0.29313360285600565,-5.329343941207948,0.316379610215321,regime_switch,20.0,0
32000,0.43293219907629965,-3.635801125893399,0.39297173850615263,impulsive,10.0,0
48000,0.07635456107142659,-11.171650150656893,0.08867667159591403,regime_switch,20.0,0
48000,0.12474400417525514,-9.03980319578283,0.14402142588077577,impulsive,15.0,0
48000,0.0810271885104393,-10.913692300198399,0.10855643937141114,time_varying,0.0,0
48000,0.22634991987740402,-6.452196548969073,0.25988511060556413,time_varying,0.0,0
48000,0.11965822868107559,-9.220574303699047,0.14868307626552246,colored,15.0,0
48000,0.168156036083609,-7.742875387496538,0.126225222508635,regime_switch,5.0,0
48000,0.3484470183256549,-4.578632474012823,0.35497662961966,impulsive,10.0,0
48000,0.14428993480134011,-8.407639628237744,0.13590891429736607,time_varying,15.0,0
64000,0.11455787486822051,-9.409750514357599,0.135597827327174,regime_switch,10.0,0
64000,0.2187465247193171,-6.600588379937796,0.21263062500943047,colored,0.0,0
64000,0.07863385396690475,-11.043904383617534,0.06245597721696926,impulsive,0.0,0
64000,0.37796046219330925,-4.225536285990817,0.398966827529052,gaussian,10.0,0
64000,0.47057383878820674,-3.27372220775177,0.5000218031352922,time_varying,15.0,0
64000,0.10733482504376296,-9.692593472703468,0.11635874153408289,gaussian,20.0,0
64000,0.3764653671083165,-4.242749704995004,0.39218401900295763,time_varying,0.0,0
64000,0.13521834023892707,-8.689643991872467,0.15786811908856116,regime_switch,15.0,0
80000,0.13336578747264985,-8.749555663494204,0.1382649913544447,gaussian,10.0,0
80000,0.23745993190582954,-6.244096610698556,0.26677431020237063,regime_switch,5.0,0
80000,0.1594141546066903,-7.974731196080807,0.07713673267919517,impulsive,15.0,0
80000,0.3558240780711495,-4.487646672131458,0.354560817665582,gaussian,5.0,0
80000,0.24722478648870372,-6.069079895053065,0.23904699536281743,gaussian,5.0,0
80000,0.23832509503353413,-6.228302251264698,0.23601732651419996,impulsive,10.0,0
80000,0.29327821748418786,-5.327201919709863,0.30567816080217103,regime_switch,0.0,0
80000,0.49578834189449866,-3.0470368956896565,0.5043559516904654,impulsive,5.0,0
96000,0.37297406351971063,-4.283213678199342,0.31830779586867847,regime_switch,0.0,0
96000,0.11596465474872994,-9.356743606544816,0.11593628156088563,impulsive,15.0,0
96000,0.10088900965179388,-9.961561410684649,0.07190681697419735,time_varying,20.0,0
