step,ss_mse,ss_mse_db,ep_mse,family,snr_db,divergence_count
16000,0.13630082480394237,-8.655015160864467,0.13670085941399868,time_varying,0.0,0
16000,0.39695417218347473,-4.012596290460278,0.4261544484801852,gaussian,15.0,0
16000,0.2259846117233533,-6.459211328469927,0.2296151409385826,impulsive,20.0,0
16000,0.19286567920132547,-7.147450489718824,0.22303500630625195,impulsive,15.0,0
16000,0.21715378896131676,-6.632325885395121,0.18372613614861585,time_varying,20.0,0
16000,0.19093826134568787,-7.191070363692999,0.17927530406038172,time_varying,15.0,0
16000,0.2872785896617539,-5.416967399593542,0.2679932836177496,time_varying,15.0,0
16000,0.07688092102039625,-11.141814225284527,0.09742460432426146,time_varying,10.0,0
32000,0.22546403764200806,-6.469227198557169,0.20339606689868106,impulsive,15.0,0
32000,0.11255249522586193,-9.486448724871392,0.14307488094451862,impulsive,5.0,0
32000,0.04222225234420104,-13.744586029800166,0.0889985793777392,regime_switch,0.0,0
32000,0.16263839345232894,-7.8877692432206015,0.1627034113795029,time_varying,5.0,0
32000,0.09579812785270908,-10.186429780900161,0.11794388480073192,gaussian,0.0,0
32000,0.16030435914239805,-7.950546677507635,0.17442621132196534,regime_switch,15.0,0
32000,0.13434687619960403,-8.717724272182512,0.1713376979226324,regime_switch,10.0,0
32000,0.13276094052864368,-8.769296795431305,0.1377631330661278,impulsive,15.0,0
48000,0.312631469493183,-5.049673080193681,0.35272007345590395,impulsive,20.0,0
48000,0.10919163274147793,-9.618106399554247,0.11691987305570352,time_varying,5.0,0
48000,0.2295862063426251,-6.390542081242456,0.23540931186037659,regime_switch,0.0,0
48000,0.31401240346091847,-5.0305319699468924,0.2910072078690953,time_varying,15.0,0
48000,0.21229978502782654,-6.7305044559302925,0.24652170216556998,impulsive,15.0,0
48000,0.17908660114226313,-7.469369058719249,0.13901058868018962,regime_switch,10.0,0
48000,0.3110802369703417,-5.071275788846292,0.34619947805267576,colored,10.0,0
48000,0.5395724145758575,-2.6795026156367663,0.47511129936165536,regime_switch,5.0,0
64000,0.017769348020962774,-17.503285066718163,0.06784794461142547,regime_switch,15.0,0
64000,0.21485436380098935,-6.678558211475066,0.1827977765875545,impulsive,10.0,0
64000,0.08520986938996367,-10.695101003764817,0.12582098520415005,time_varying,10.0,0
64000,0.28890293211071216,-5.39248050424841,0.3152363506904108,regime_switch,10.0,0
64000,0.12152077731792835,-9.153494611314324,0.1240156918635299,time_varying,20.0,0
64000,0.190603104753502,-7.198700293704841,0.16948772743914364,impulsive,5.0,0
