iter,ss_mse,ss_mse_db,ep_mse,ep_mse_db,mean_mu,mean_lam,time_s,lr
14,0.06090883910655975,-12.153196778583794,0.07004573196172714,-11.546183220699477,0.9981060028076172,0.9571444988250732,8.101863831994706,0.0002999585033175912
15,0.056127406656742096,-12.508250237032101,0.07106853276491165,-11.48322650622662,1.0177690982818604,0.9747433066368103,8.048071518001962,0.0002999527862978534
16,0.05977433919906616,-12.234852162720149,0.06704745441675186,-11.73617706303212,0.8869194984436035,0.9775617718696594,8.366002687005675,0.00029994670051822214
17,0.07053709030151367,-11.515824592081582,0.0743183046579361,-11.289042059797922,0.9092211127281189,0.9720379114151001,8.306356765999226,0.0002999402459937134
18,0.07942230999469757,-11.000574856454016,0.06883648782968521,-11.621812963146185,0.6315913200378418,0.9857388138771057,8.026651600011974,0.0002999334227402531
19,0.05946480855345726,-12.257399749792263,0.06974287331104279,-11.565001642462558,0.883476972579956,0.9769929647445679,8.061341153006651,0.00029992623077467693
20,0.044620707631111145,-13.504635465962377,0.0520787239074707,-12.83339665881864,0.8429026007652283,0.9762189984321594,8.171225475001847,0.0002999186701147303
21,0.05915573984384537,-12.280031096666033,0.07401078939437866,-11.307049636026719,0.9079458713531494,0.9771592617034912,8.131237221998163,0.0002999107407790685
22,0.0381498746573925,-14.18506884583489,0.03234246373176575,-14.902269001751282,0.8741853833198547,0.9882789254188538,8.167444149003131,0.00029990244278725624
23,0.07240953296422958,-11.402042536695207,0.08718661218881607,-10.5955019738927,0.7415195107460022,0.9865044951438904,8.121077150004567,0.0002998937761597681
24,0.05139094963669777,-12.891133570452919,0.07134632021188736,-11.466284213222748,0.6735047698020935,0.9928821325302124,8.10881841200171,0.0002998847409179881
25,0.09274325519800186,-10.32717664854343,0.07801955193281174,-11.077965481697268,0.5871347784996033,0.9913405179977417,8.576210358995013,0.00029987533708420973
26,0.04674016684293747,-13.303097416812319,0.07099054008722305,-11.487995197486063,0.7866364121437073,0.9869606494903564,8.54889851299231,0.00029986556468163616
27,0.0728055089712143,-11.378357576963843,0.07858286798000336,-11.046721251094155,0.8402355909347534,0.9918444156646729,8.245458780991612,0.0002998554237343797
28,0.0669245794415474,-11.744143492610128,0.07394435256719589,-11.310949892414827,0.8299087285995483,0.9784715175628662,8.117260942002758,0.00029984491426746215
29,0.03995004668831825,-13.984827087930078,0.04424463212490082,-13.541394115087783,0.919919490814209,0.9916573762893677,8.024929653009167,0.0002998340363068146
30,0.05300784483551979,-12.756598527181875,0.07065259665250778,-11.508718721513528,0.8345038890838623,0.9897537231445312,8.143679008004256,0.0002998227898792773
31,0.03631015866994858,-14.399718532692383,0.05698981508612633,-12.44202752164105,0.5817267894744873,0.9946389198303223,8.13496213000326,0.0002998111750125997
32,0.07210153341293335,-11.420554988571574,0.0609750859439373,-12.148475788717848,0.5144186615943909,0.997096061706543,8.113312668996514,0.00029979919173544036
33,0.03273414075374603,-14.849990544783527,0.03128831461071968,-15.046178300958498,0.5517601370811462,0.9899384379386902,8.230085162998876,0.0002997868400773668
34,0.04322381690144539,-13.642768851511214,0.056911371648311615,-12.448009471179367,0.7955266237258911,0.9893770217895508,8.156905010997434,0.0002997741200688555
35,0.06558595597743988,-11.831891468139833,0.06878215074539185,-11.625242483644517,0.7575924396514893,0.9864813089370728,8.230192515009549,0.00029976103174129184
36,0.03550461679697037,-14.497151703388532,0.05433947220444679,-12.648845841620593,0.7125557065010071,0.9818607568740845,8.188822352996795,0.0002997475751269699
37,0.06382258236408234,-11.950256275286534,0.06332498788833618,-11.984248845945793,0.9057359099388123,0.9659620523452759,8.219331915999646,0.00029973375025909275
38,0.030627697706222534,-15.138856480066302,0.03579891100525856,-14.461301842825524,1.0596452951431274,0.9731443524360657,8.126813547991333,0.0002997195571717716
39,0.04429605230689049,-13.536349766503857,0.04598585516214371,-13.373757328677065,0.8564303517341614,0.9750985503196716,8.135625009002979,0.00029970499590002665
40,0.07521135360002518,-11.237165951252596,0.07917007803916931,-11.014389269638095,1.0357439517974854,0.9556880593299866,8.169439100995078,0.00029969006647978633
41,0.057234738022089005,-12.423403007085971,0.0571875162422657,-12.426987652345536,1.0364468097686768,0.9585276246070862,8.153677352995146,0.00029967476894788756
42,0.04191824048757553,-13.775969550830066,0.05954175814986229,-12.251783456391665,1.0428638458251953,0.9680259823799133,8.127801075999741,0.0002996591033420754
43,0.07539890706539154,-11.226349493354695,0.07722931355237961,-11.122178253364861,1.034833312034607,0.9753075242042542,8.119349424989196,0.00029964306970100315
44,0.04982244595885277,-13.025749552260205,0.07684752345085144,-11.143701238509722,0.8705118894577026,0.9837815165519714,8.211950858007185,0.00029962666806423235
45,0.05365977808833122,-12.703511276905093,0.049267563968896866,-13.07438910844359,0.8848536610603333,0.9863125681877136,8.193515528007993,0.0002996098984722323
46,0.04657307639718056,-13.318650736707479,0.05136692151427269,-12.893164613146354,0.9390187859535217,0.9787715077400208,8.092034331988543,0.0002995927609663804
47,0.04206094145774841,-13.761210106377284,0.06061425805091858,-12.174252064454091,0.6134808659553528,0.9925748705863953,8.216853502002778,0.00029957525558896173
48,0.0419929176568985,-13.76823949636776,0.052555203437805176,-12.793842784390728,0.5667543411254883,0.995851993560791,8.308290881002904,0.000299557382383169
49,0.03765019029378891,-14.242328244096843,0.026799309998750687,-15.718763875816016,0.7335518002510071,0.9920421242713928,8.216539999993984,0.0002995391413931026
50,0.06127029284834862,-12.127500438960174,0.05305741727352142,-12.752538943974761,0.727612316608429,0.9835937023162842,8.291947422010708,0.00029952053266377036
51,0.03501554951071739,-14.557390537217021,0.048205409198999405,-13.16904226202986,0.7422930002212524,0.9706180691719055,8.121544805995654,0.0002995015562410874
52,0.03444480895996094,-14.628762196048388,0.035402562469244,-14.509653021998936,0.7326891422271729,0.9871457815170288,8.065466301995912,0.00029948221217187626
53,0.09479223936796188,-10.232272168517998,0.06689391285181046,-11.74613399940874,0.9908685684204102,0.9793898463249207,8.128784696004004,0.0002994625005038665
54,0.0782698541879654,-11.064054752383345,0.0965423583984375,-10.152820961600517,1.0275754928588867,0.9540209770202637,8.562383901007706,0.00029944242128569467
55,0.0707671195268631,-11.501684813569224,0.08107586205005646,-10.911084249303325,1.0577471256256104,0.9579243659973145,8.551672828994924,0.00029942197456690425
56,0.0480903685092926,-13.179418949708296,0.06016156077384949,-12.20680905343409,1.0411865711212158,0.9731984734535217,8.511254530007136,0.0002994011603979455
57,0.046367302536964417,-13.337881688648793,0.056852634996175766,-12.45249401895975,0.8541877269744873,0.9877208471298218,8.592187179005123,0.00029937997883017523
58,0.05261746421456337,-12.788700856255444,0.06395655870437622,-11.941149122721605,0.8042320013046265,0.982840359210968,8.449429047992453,0.000299358429915857
59,0.054916996508836746,-12.602932229806838,0.051640834659338,-12.870067469352527,0.970064103603363,0.9787377119064331,8.450012099012383,0.00029933651370816046
60,0.04082320258021355,-13.890929278710303,0.05128399282693863,-12.900181692217949,0.8601771593093872,0.9746158719062805,8.429589053004747,0.00029931423026116177
61,0.05494219809770584,-12.600939695415516,0.06422203034162521,-11.92315968581723,0.7533791661262512,0.9826482534408569,8.575520031998167,0.0002992915796298431
62,0.051825348287820816,-12.854577705769916,0.04279403015971184,-13.68616811573115,0.6409136056900024,0.9898392558097839,8.407441107003251,0.00029926856187009266
63,0.02562027797102928,-15.914161626060263,0.037516795098781586,-14.257742686386287,0.9400474429130554,0.980645477771759,8.454865656007314,0.0002992451770387044
64,0.05925852432847023,-12.272491676306512,0.08169673383235931,-10.877953058482873,1.0287046432495117,0.9785451889038086,8.545613644004334,0.00029922142519337813
65,0.07759184390306473,-11.10183927370924,0.06887064129114151,-11.619658730428245,0.8854290843009949,0.9756408929824829,8.42787785299879,0.00029919730639271915
66,0.03743322193622589,-14.267427908567822,0.0589846707880497,-12.292608401668339,0.8264864087104797,0.9882645606994629,8.287540557998,0.00029917282069623824
67,0.059386659413576126,-12.263111037281963,0.062363091856241226,-12.050723613592087,0.5578433275222778,0.9954142570495605,8.354262712004129,0.0002991479681643514
68,0.09261101484298706,-10.333373567146797,0.06202637404203415,-12.074236062141905,0.49909520149230957,0.9961127042770386,8.083124858007068,0.00029912274885837974
69,0.05267226696014404,-12.784179896446325,0.057333219796419144,-12.415936678365878,0.6170148253440857,0.9939157366752625,8.098710297999787,0.00029909716284054943
70,0.02120872773230076,-16.73485383109061,0.039992861449718475,-13.980175214028929,0.7490736246109009,0.9878594279289246,8.06855920900125,0.0002990712101739914
71,0.054284945130348206,-12.653205968001933,0.06593449413776398,-11.808873214480569,0.6206706166267395,0.9916490316390991,8.630594853995717,0.00029904489092274133
72,0.047487422823905945,-13.234213992386387,0.06103047356009483,-12.144532601569182,0.6575135588645935,0.9971770644187927,8.28450290398905,0.0002990182051517393
73,0.05844845622777939,-12.332269551638435,0.09171129018068314,-10.375771969168659,0.711002767086029,0.9844855666160583,8.01306809100788,0.0002989911529268298
74,0.031981728971004486,-14.950980614558343,0.03882697969675064,-14.108663913652846,0.6881246566772461,0.9964914917945862,8.266038708999986,0.0002989637343147616
75,0.048569511622190475,-13.136362634287513,0.06222769618034363,-12.060162773419098,0.79319167137146,0.9798622131347656,8.095907330993214,0.0002989359493831872
76,0.05034549906849861,-12.980393496715312,0.05565570667386055,-12.54490298528967,0.83720862865448,0.9848175644874573,8.06859720799548,0.00029890779820066334
77,0.05759214982390404,-12.396367096335476,0.05397181957960129,-12.678329400875825,0.7037495970726013,0.9928753972053528,8.020138662002864,0.00029887928083665026
78,0.02757049724459648,-15.595554011386476,0.04109044000506401,-13.862592081861095,0.722730815410614,0.9932488203048706,7.996589267990203,0.0002988503973615116
79,0.05981038138270378,-12.232234282799183,0.05545996129512787,-12.560204378393681,0.7207250595092773,0.9807726740837097,8.154307303993846,0.00029882114784651455
80,0.048389140516519547,-13.152520917126926,0.05130145326256752,-12.898703320537093,0.8062472343444824,0.992247998714447,8.066375720009091,0.00029879153236382936
81,0.04059388488531113,-13.915393841606079,0.04140002653002739,-13.829993805632775,0.705391526222229,0.9944835901260376,8.142621260005399,0.0002987615509865293
82,0.06470215320587158,-11.890812663127118,0.06743832677602768,-11.710932135985955,0.6273650527000427,0.9953644275665283,8.120165741012897,0.00029873120378859033
83,0.033354561775922775,-14.768447608760212,0.04027906432747841,-13.949206265419162,0.7083437442779541,0.9967139959335327,8.112799807000556,0.0002987004908448913
84,0.03609372675418854,-14.42568273782731,0.04060445353388786,-13.914263299806034,0.7046101689338684,0.9962422251701355,8.136625346989604,0.0002986694122312133
85,0.05253029987215996,-12.795901199871654,0.06138370931148529,-12.119468714390603,0.7573592662811279,0.9991756081581116,8.204220639003324,0.0002986379680242397
86,0.07856936752796173,-11.047467428432363,0.0693313479423523,-11.590703561452486,0.7887476086616516,0.9926744103431702,8.139817906005192,0.0002986061583015559
87,0.05980122461915016,-12.232899223606195,0.07141147553920746,-11.462319932191757,0.715895414352417,0.9918147921562195,8.108486302997335,0.00029857398314164937
88,0.06061480939388275,-12.174212561517702,0.05632050335407257,-12.493334724143537,0.7629169225692749,0.989284336566925,8.143711655007792,0.00029854144262390903
89,0.04454054310917854,-13.512444916505313,0.04876672476530075,-13.118764111848755,0.6792164444923401,0.9932839870452881,8.211251774991979,0.00029850853682862534
90,0.05325496941804886,-12.736398603667151,0.05329490080475807,-12.733143417775725,0.5929361581802368,0.9967718124389648,8.108727740996983,0.00029847526583699015
91,0.052069492638111115,-12.834166540336966,0.05781591683626175,-12.379525829812138,0.6704210042953491,0.9961673617362976,8.278660477997619,0.0002984416297310963
92,0.059589337557554245,-12.248314425037849,0.04723603278398514,-13.257265846389581,0.6170998215675354,0.9919008612632751,8.248303024985944,0.0002984076285939376
93,0.05080098286271095,-12.941278851933076,0.06466763466596603,-11.893130238506417,0.7083315849304199,0.9904945492744446,8.284378880009172,0.0002983732625094083
94,0.06404157727956772,-11.935379803784185,0.06297488510608673,-12.008326161665506,0.7326087951660156,0.9915297031402588,8.075667778990464,0.0002983385315623035
95,0.09756875038146973,-10.106892572266439,0.09746598452329636,-10.111469259520064,0.7766158580780029,0.9853283166885376,8.098652678992948,0.00029830343583831816
96,0.035727694630622864,-14.469950062175513,0.0458185188472271,-13.389589541348103,0.785338282585144,0.9863702058792114,8.142963045989745,0.0002982679754240477
97,0.08431250602006912,-10.741080019694378,0.09999306499958038,-10.000301193642002,0.7919778823852539,0.975563645362854,8.111013504996663,0.000298232150406987
98,0.03892622888088226,-14.097576680804325,0.04145674407482147,-13.82404809464305,0.8266788721084595,0.9844253659248352,8.111287078994792,0.0002981959608755308
99,0.05687331408262253,-12.450914640936317,0.0714183822274208,-11.46189991684924,0.737384021282196,0.9859471917152405,8.307293720004964,0.00029815940691897317
100,0.06339580565690994,-11.979394746085282,0.05820562317967415,-12.35035056615255,0.7819979786872864,0.9862253665924072,8.164476771999034,0.00029812248862750733
101,0.05502086132764816,-12.594726151940447,0.049836598336696625,-13.0245160867603,0.9035989046096802,0.9879757761955261,8.310641814998235,0.00029808520609222555
102,0.08417081087827682,-10.748384889260487,0.08721092343330383,-10.59429114951266,0.7926985025405884,0.9771137833595276,8.24792616799823,0.00029804755940511876
103,0.03265602886676788,-14.860366287136626,0.040546540170907974,-13.92046198132344,0.9165075421333313,0.9828771352767944,8.115907560000778,0.00029800954865907635
104,0.06831991672515869,-11.65452671671976,0.06662315130233765,-11.76374828845648,0.8932757377624512,0.9880622029304504,8.099570314996527,0.00029797117394788616
105,0.036877695471048355,-14.332362263126615,0.05692358687520027,-12.447077419071293,0.7620400190353394,0.9781970381736755,8.12724390400399,0.00029793243536623394
106,0.03371362015604973,-14.721946105815086,0.046522483229637146,-13.32337111987867,0.8828651905059814,0.9884657263755798,8.256308975993306,0.00029789333300970323
107,0.04406111314892769,-13.559445351297727,0.049766991287469864,-13.03058614154757,0.8495097160339355,0.9845240712165833,8.125572414006456,0.0002978538669747753
108,0.08503757417201996,-10.703891372229773,0.0949186161160469,-10.226486022826737,0.7476952075958252,0.9860662817955017,8.038771884996095,0.0002978140373588286
109,0.04514561966061592,-13.453843815426339,0.05499659851193428,-12.596641703738493,0.7659666538238525,0.9893316030502319,8.056616027010023,0.0002977738442601388
110,0.046933215111494064,-13.285196938636288,0.05312586948275566,-12.746939490092634,0.6617058515548706,0.9917572736740112,8.13765230998979,0.0002977332877778783
111,0.0586940161883831,-12.314061724899794,0.06410302966833115,-11.931214441539009,0.9081887602806091,0.984092116355896,8.060611578010139,0.0002976923680121163
112,0.04548348858952522,-13.421462322536525,0.05985360965132713,-12.229096530300797,0.9589071273803711,0.9820602536201477,8.629841866990319,0.00029765108506381814
113,0.03602810204029083,-14.433586158875682,0.056920427829027176,-12.44731844295383,0.9212083220481873,0.9815037250518799,8.68674921199272,0.0002976094390348455
114,0.05958275869488716,-12.248793927177397,0.061034150421619415,-12.14427096300115,0.8350415825843811,0.9773209095001221,8.52351551000902,0.00029756743002795573
115,0.04986996576189995,-13.021609299366146,0.08220473676919937,-10.851031569868324,0.9202876687049866,0.9683015942573547,8.500255499995546,0.0002975250581468019
116,0.053104136139154434,-12.74871651557156,0.06834017485380173,-11.653239143523223,0.8356863856315613,0.9716005921363831,8.461204749997705,0.0002974823234959324
117,0.05070256441831589,-12.949700744932287,0.05986274778842926,-12.228433522736779,0.7196458578109741,0.9903295040130615,8.45712370700494,0.0002974392261807908
118,0.05216725543141365,-12.82602011311212,0.06782021373510361,-11.686408458722335,0.5873821377754211,0.988500714302063,8.445886054003495,0.0002973957663077154
119,0.07815210521221161,-11.070593187303128,0.07295053452253342,-11.369715215941,0.558208167552948,0.9962747097015381,7.944675107995863,0.00029735194398393915
120,0.027295850217342377,-15.639033736282608,0.04526817426085472,-13.44207020945245,0.5707620978355408,0.9986779689788818,8.126577458009706,0.0002973077593175892
121,0.03928811475634575,-14.057388103362054,0.06587632745504379,-11.812706203406687,0.8647783398628235,0.9881947040557861,8.041554750001524,0.0002972632124176868
122,0.12151579558849335,-9.15367265345657,0.1170894131064415,-9.314823708274979,0.7773681879043579,0.977294921875,8.016232729001786,0.0002972183033941471
123,0.06186119094491005,-12.085817232552746,0.05348290875554085,-12.717849809432973,0.8838571906089783,0.9750454425811768,8.048597150002024,0.00029717303235777864
124,0.06647022813558578,-11.773728306543187,0.054782088845968246,-12.61361412070807,1.0155049562454224,0.9777489900588989,8.291388014011318,0.0002971273994202832
125,0.07284848392009735,-11.375794820759111,0.07835713028907776,-11.059214777564936,0.8377981185913086,0.9687643647193909,8.624420256994199,0.0002970814046942554
126,0.03775395080447197,-14.230375944126523,0.051948245614767075,-12.844291147527525,0.846173107624054,0.9794102907180786,8.270621718009352,0.0002970350482931828
127,0.0564664863049984,-12.482092359109497,0.0742407739162445,-11.29357509496133,0.6144430041313171,0.99187833070755,8.128578158008168,0.0002969883303314451
128,0.041335780173540115,-13.836738610530194,0.0437866672873497,-13.586581087781845,0.6570248007774353,0.9965099096298218,8.012382038999931,0.00029694125092431437
129,0.05232033133506775,-12.813295143594345,0.06577528268098831,-11.819372767737859,0.8244290947914124,0.982231855392456,8.013613495000754,0.0002968938101879542
130,0.07344435900449753,-11.340415551748084,0.08810620754957199,-10.549934921556376,0.9120475053787231,0.9842468500137329,8.084564853008487,0.00029684600823942
131,0.05192362144589424,-12.84635024999014,0.04914097115397453,-13.085562649686999,0.8190827965736389,0.992201566696167,8.115189399992232,0.0002967978451966583
132,0.0640445128083229,-11.935180737056614,0.05428541451692581,-12.65316841594791,0.6907168626785278,0.9845422506332397,8.11845194498892,0.0002967493211785066
133,0.042508866637945175,-13.715204739322814,0.04811874032020569,-13.176857503826927,0.8300749063491821,0.9874948859214783,8.0647789890063,0.0002967004363046931
134,0.04932217299938202,-13.069577978247677,0.051830388605594635,-12.85415534956205,0.893191933631897,0.9855479001998901,8.042306734001613,0.0002966511906958364
135,0.04401440545916557,-13.564051601512961,0.046398673206567764,-13.33494438127673,0.8468592166900635,0.9811838269233704,8.262683041000855,0.0002966015844734451
136,0.04924171790480614,-13.076668041566917,0.08217161893844604,-10.852781565028064,0.9716719388961792,0.9764246344566345,8.29347573099949,0.00029655161775991764
137,0.07718457281589508,-11.124694951308552,0.08810967206954956,-10.549764151258929,0.8056140542030334,0.9858689308166504,8.529879182999139,0.00029650129067854196
138,0.0865975022315979,-10.624946343365082,0.08076027780771255,-10.928021957885347,0.8556114435195923,0.9785891771316528,8.506746109997039,0.00029645060335349506
139,0.05356414616107941,-12.71125813556593,0.05042170360684395,-12.973824848200888,0.8849416375160217,0.9806435108184814,8.512697550002486,0.00029639955590984293
140,0.054050546139478683,-12.671999134664906,0.062358271330595016,-12.051059326357814,0.922307550907135,0.9724904298782349,8.479221155997948,0.00029634814847354
141,0.07033839076757431,-11.528075718780876,0.09114877879619598,-10.402491456068317,0.9874587655067444,0.9694170355796814,8.561335985999904,0.0002962963811714291
142,0.07253219932317734,-11.394691536443771,0.07674643397331238,-11.149417948899709,0.7273984551429749,0.9890854954719543,8.054135338010383,0.0002962442541312408
143,0.03148702159523964,-15.018684179755017,0.048549167811870575,-13.138182099861664,0.692091166973114,0.9918115139007568,8.001425221998943,0.0002961917674815935
144,0.07993167638778687,-10.972810785756623,0.07936938852071762,-11.003469655765215,0.8179084658622742,0.9820115566253662,8.000051730006817,0.0002961389213519927
145,0.08494200557470322,-10.708774890460917,0.08486473560333252,-10.712727374828281,0.7186417579650879,0.9814178347587585,8.66816092999943,0.0002960857158728309
146,0.088774174451828,-10.517133576886774,0.10089833289384842,-9.961160093879592,0.7838391661643982,0.9790772199630737,8.53582183799881,0.00029603215117538753
147,0.0581243671476841,-12.356417626238063,0.0701378807425499,-11.540473607140942,0.8390325307846069,0.9859501123428345,8.517663830003585,0.0002959782273918281
148,0.055301547050476074,-12.572627192102859,0.054497070610523224,-12.636268417865326,0.7242335081100464,0.9909753799438477,8.55582627900003,0.00029592394465520407
149,0.059209004044532776,-12.276122441226473,0.06314972043037415,-11.996285677591697,0.8497484922409058,0.9894707798957825,8.085672079992946,0.0002958693030994528
150,0.06820181757211685,-11.662040512752396,0.06720183044672012,-11.726188974444236,0.8119127750396729,0.9844310283660889,8.472592429010547,0.00029581430285939683
151,0.05715946480631828,-12.429118462267038,0.07779659330844879,-11.090394202249776,0.8462803363800049,0.9804578423500061,8.47755128100107,0.0002957589440707439
152,0.06037197262048721,-12.19164633577858,0.06546562165021896,-11.83986703774812,0.8420155048370361,0.9849836826324463,8.358310520008672,0.0002957032268700862
153,0.06722881644964218,-11.724445343421772,0.08116989582777023,-10.90605011394226,0.7677690982818604,0.9830288290977478,7.893431780001265,0.0002956471513949004
154,0.044749483466148376,-13.492119732790604,0.05478588491678238,-12.613313191056548,0.7387599945068359,0.9871572852134705,8.07725892799499,0.00029559071778354726
155,0.06119275838136673,-12.132999696953192,0.06694049388170242,-11.743110877693812,0.7060142159461975,0.9874585270881653,8.108835211009136,0.000295533926175271
156,0.04518488422036171,-13.450068261881762,0.050759028643369675,-12.94486697421041,0.7487679719924927,0.9921064376831055,8.032550420000916,0.0002954767767101993
157,0.07082849740982056,-11.497919714320366,0.08119505643844604,-10.904704119709807,0.6042625904083252,0.9888467192649841,8.59021437499905,0.00029541926952934274
158,0.042862117290496826,-13.679263796007234,0.04776770994067192,-13.208655789706782,0.6983082890510559,0.9910504817962646,8.448290023996378,0.00029536140477459465
159,0.0651891827583313,-11.858244634350012,0.08272548764944077,-10.823606640802119,0.6161597371101379,0.9890621304512024,8.283616888002143,0.0002953031825887305
160,0.083061084151268,-10.80602404573664,0.08681930601596832,-10.613836899809144,0.6120232343673706,0.9955239295959473,8.154416619989206,0.0002952446031154078
161,0.06745625287294388,-11.70977787092375,0.06095478683710098,-12.149921831425317,0.5772645473480225,0.996269941329956,8.547772074001841,0.00029518566649916554
162,0.04328467324376106,-13.636658566157418,0.04537077993154526,-13.432237550630706,0.6755144596099854,0.9874866008758545,8.49593718299002,0.000295126372885424
163,0.06632864475250244,-11.78298876244341,0.0631263256072998,-11.997894888998161,0.6674672365188599,0.9874352812767029,8.578137361997506,0.0002950667224204842
164,0.04911995306611061,-13.087420568242303,0.05485304445028305,-12.607992632269191,0.7726265788078308,0.975365400314331,8.362225510994904,0.00029500671525152777
165,0.029698939993977547,-15.272590511052575,0.037888430058956146,-14.214933897216708,1.055980920791626,0.9661682844161987,7.978789419998066,0.00029494635152661644
166,0.04567971080541611,-13.40276654227516,0.07704781740903854,-11.132396593492235,1.000733494758606,0.9804677963256836,8.03444375199615,0.0002948856313946918
167,0.03687514737248421,-14.332662353293584,0.04213616997003555,-13.753449427677689,0.9525537490844727,0.9794209003448486,8.107910624996293,0.00029482455500557455
168,0.042441461235284805,-13.722096719919378,0.06864303350448608,-11.634035321875757,1.0288885831832886,0.9737926721572876,8.144482080999296,0.00029476312250996476
169,0.053595129400491714,-12.708746761685799,0.06129952892661095,-12.125428629191909,0.7792580127716064,0.9903421998023987,8.267730888997903,0.00029470133405944094
170,0.05311855673789978,-12.747537335053806,0.05857522785663605,-12.322860133221816,0.6194475293159485,0.9936912059783936,8.02345978100493,0.00029463918980645996
171,0.0599890872836113,-12.21927745668351,0.06754866987466812,-11.703831984013146,0.696485161781311,0.9846697449684143,8.162770276001538,0.0002945766899043566
172,0.05472796782851219,-12.617906778727452,0.07048197835683823,-11.519219142181145,0.7564533352851868,0.9844379425048828,8.597262423005304,0.0002945138345073431
173,0.04835852235555649,-13.155269779146161,0.06179526075720787,-12.090448308251345,0.7567334771156311,0.9896734952926636,8.076946286004386,0.00029445062377050896
174,0.06380094587802887,-11.951728826111623,0.07451562583446503,-11.277526466807346,0.7311701774597168,0.986262321472168,8.051425900004688,0.0002943870578498204
175,0.05132757127285004,-12.896492852681632,0.0558076947927475,-12.533059161866447,0.7627008557319641,0.9926284551620483,8.084417153004324,0.00029432313690211994
176,0.032088205218315125,-14.936545734980147,0.04559941217303276,-13.410407558272176,0.7868918180465698,0.9931102991104126,8.210107499005971,0.00029425886108512626
177,0.041622865945100784,-13.806680197100412,0.056120309978723526,-12.508799388177398,0.6949179768562317,0.9887346625328064,8.114571765996516,0.0002941942305574335
178,0.0506855808198452,-12.951155724338449,0.04782786965370178,-13.203189630087026,0.7304420471191406,0.9911729097366333,8.12758769899665,0.00029412924547851107
179,0.05307089537382126,-12.751435851977515,0.06539276242256165,-11.844703161015389,0.7295730113983154,0.9958560466766357,8.023133334994782,0.0002940639060087031
180,0.04120919853448868,-13.850058318476382,0.05145321041345596,-12.885875223245906,0.6237911581993103,0.9938618540763855,8.080244246011716,0.00029399821230922837
181,0.08109533786773682,-10.91004112448289,0.09234035760164261,-10.346084479075365,0.5791693329811096,0.9929562211036682,8.031605862997822,0.00029393216454217953
182,0.06409239768981934,-11.931934811946139,0.06372091174125671,-11.957180187811666,0.6032630801200867,0.99716717004776,8.540522958006477,0.0002938657628705228
183,0.05944182351231575,-12.259078760707773,0.08778151869773865,-10.565969097433088,0.588188886642456,0.9887937307357788,8.716467918013223,0.0002937990074580978
184,0.03762359917163849,-14.245396610437805,0.05219198018312454,-12.823962255295907,0.7078313231468201,0.9977982640266418,8.445063063991256,0.00029373189846961683
185,0.06244368106126785,-12.045115031447132,0.0552954263985157,-12.573107886156558,0.7439032793045044,0.9908541440963745,7.976058814005228,0.00029366443607066456
186,0.08554240316152573,-10.678185531724537,0.07889927923679352,-11.029269641477255,0.7352063655853271,0.9908567070960999,8.518642420996912,0.00029359662042769796
187,0.03738732263445854,-14.272756342381072,0.042902182787656784,-13.675206111030898,0.7657840847969055,0.9860560894012451,8.507865009989473,0.00029352845170804525
