step,ss_mse,ss_mse_db,ep_mse,family,snr_db,divergence_count
8000,0.05017200886834673,-12.99538509627903,0.07676436291393245,impulsive,15.0,0
8000,0.13912736161407538,-8.565874506702398,0.18414978783739833,time_varying,10.0,0
8000,0.28636285801498457,-5.4308331179975,0.39068167885898913,time_varying,0.0,0
8000,0.2452869816415891,-6.103255009204761,0.2958360317016508,time_varying,0.0,0
8000,0.05484096785793578,-12.60894889183657,0.08644103447327771,colored,15.0,0
8000,0.073390148124095,-11.343622357525245,0.11048033222556657,colored,5.0,0
8000,0.2064214617433243,-6.852451508792477,0.2368222270795924,colored,10.0,0
8000,0.07926043458634008,-11.00943550745631,0.09514928154318633,colored,5.0,0
16000,0.05881853748343134,-12.304857783726034,0.061811050436050965,impulsive,20.0,0
16000,0.09047046622727233,-10.434931715950494,0.10894278310106087,gaussian,20.0,0
16000,0.07352719298478788,-11.335520135747387,0.09990962418020068,impulsive,5.0,0
16000,0.05906052600513425,-12.28702689430807,0.07340001921836563,impulsive,20.0,0
16000,0.1814195451497314,-7.413159262403672,0.1587130605552132,impulsive,0.0,0
16000,0.09681301117331072,-10.140662718085704,0.11497625491810616,gaussian,5.0,0
16000,0.15085415057367332,-8.214427362223088,0.1590822047330459,gaussian,0.0,0
16000,0.06841598936952696,-11.648423882816367,0.0907528164606332,gaussian,10.0,0
24000,0.049166349502156974,-13.083320359540853,0.09013240459298755,regime_switch,15.0,0
24000,0.23382523626966242,-6.311086181458309,0.272273172072709,time_varying,20.0,0
24000,0.04391639342680787,-13.573733329185188,0.05335809625890859,gaussian,10.0,0
24000,0.04305840849179392,-13.659420264301108,0.06673529747996451,gaussian,15.0,0
24000,0.04113927459748489,-13.857433704111699,0.059740023943994844,impulsive,20.0,0
24000,0.12120339493740963,-9.16485215298707,0.08691208367930449,regime_switch,20.0,0
24000,0.062283727013485155,-12.056254074495289,0.07848673279923134,time_varying,5.0,0
24000,0.05405714105430501,-12.671469267604472,0.0679717889151587,time_varying,15.0,0
32000,0.04539400735169988,-13.430014763375004,0.06147057756566454,impulsive,10.0,0
32000,0.09720132735969113,-10.123278043999848,0.11251183553483982,time_varying,10.0,0
32000,0.19022254197770477,-7.207380190659283,0.2066789350312249,impulsive,5.0,0
32000,0.02504925390597623,-16.01205205082512,0.03724253960452338,colored,15.0,0
32000,0.042109940820418267,-13.756153689086247,0.04131244873594277,gaussian,10.0,0
32000,0.03853045693812383,-14.141958405856666,0.04657802906662019,regime_switch,10.0,0
32000,0.05397472245532979,-12.678095821756559,0.06452312716493007,time_varying,5.0,0
32000,0.02355175459439582,-16.279767325812454,0.041224277480160734,time_varying,5.0,0
40000,0.015929594907359956,-17.977952682227773,0.023131774788985142,gaussian,15.0,0
40000,0.017462314413437062,-17.578981964376297,0.024619571627115817,gaussian,15.0,0
40000,0.4479346981134969,-3.4878529474219566,0.3719145377380376,regime_switch,15.0,0
40000,0.028161832206521083,-15.50339093431528,0.0338015663701659,impulsive,10.0,0
40000,0.05672438799285159,-12.462301810724131,0.13585576634846547,time_varying,15.0,0
40000,0.08439110510058873,-10.737033259913126,0.12454680582906308,impulsive,10.0,0
40000,0.03402262782487745,-14.682321455675671,0.04741741586616411,time_varying,20.0,0
40000,0.09373332429558644,-10.28105980241821,0.15725695935284859,time_varying,20.0,0
48000,0.2112660514367731,-6.751702845746074,0.17188772167940408,gaussian,0.0,0
48000,0.009976721331991673,-20.010121582050722,0.016899341352928032,colored,10.0,0
48000,0.0846675816599406,-10.722828446963748,0.10138190390883102,gaussian,20.0,0
48000,0.09442023376835901,-10.249349286599326,0.1054357154392917,colored,5.0,0
